,Source.Name,trade_symbol,trade_interval,strategy,takeprofit,stoploss,entry_price,UTC_entry time,entry_time,close_price,close_time,win,win_percentage
448180,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,3.07,90.05,15/09/2020 04:45,1600145099999,88.07,1600159499999,1,2.0
94809,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,1.8,10644.3,15/09/2020 08:45,1600159499999,10866.0,1600167599999,0,-1.8
58420,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bearish_divergence_below_rsi40,2,5.64,23.27,15/09/2020 04:45,1600145099999,22.669,1600179299999,1,2.0
177585,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,1.98,5.154,15/09/2020 14:00,1600178399999,5.0,1600216199999,1,2.0
430374,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_below_rsi40,2,4.31,0.012871,15/09/2020 15:00,1600181999999,0.012563,1600211699999,1,2.0
94813,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,1.84,10722.75,15/09/2020 16:30,1600187399999,10937.52,1600243199999,0,-1.84
463053,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bearish_divergence_below_rsi40,2,7.6,38500.0,15/09/2020 17:30,1600190999999,37653.1,1600190999999,1,2.0
328315,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,4.57,2.484,16/09/2020 17:15,1600276499999,2.433,1600280099999,1,2.0
286405,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bearish_divergence_below_rsi40,2,3.85,470.92,17/09/2020 03:30,1600313399999,490.3,1600352099999,0,-3.85
443003,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.89,0.07995,17/09/2020 04:00,1600315199999,0.0782,1600338599999,1,2.0
373195,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_below_rsi40,2,3.9,4.729,17/09/2020 07:45,1600328699999,4.617,1600334099999,1,2.0
320874,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.42,0.8262,18/09/2020 00:30,1600388999999,0.8555,1600423199999,0,-3.42
448185,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,2.02,92.01,18/09/2020 00:30,1600388999999,94.35,1600428599999,0,-2.02
68058,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,2.68,0.2509,17/09/2020 03:30,1600313399999,0.245,1600448399999,1,2.0
81732,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_below_rsi40,2,4.93,0.11789,18/09/2020 08:15,1600416899999,0.11447,1600443899999,1,2.0
430377,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_below_rsi40,2,7.01,0.014254,18/09/2020 22:30,1600468199999,0.01393,1600479899999,1,2.0
298248,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_rsi40,2,3.51,25.013,18/09/2020 23:15,1600470899999,24.385,1600477199999,1,2.0
328322,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,5.68,2.705,19/09/2020 01:00,1600477199999,2.643,1600490699999,1,2.0
286408,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bearish_divergence_below_rsi40,2,2.94,516.22,19/09/2020 21:15,1600550099999,500.86,1600564499999,1,2.0
246085,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_below_rsi40,2,2.27,1.05023,20/09/2020 01:15,1600564499999,1.07564,1600572599999,0,-2.27
480684,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bearish_divergence_below_rsi40,2,2.14,0.4201,20/09/2020 02:45,1600569899999,0.4116,1600593299999,1,2.0
173256,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,1.24,2.705,19/09/2020 18:15,1600539299999,2.643,1600604999999,1,2.0
163366,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bearish_divergence_below_rsi40,2,2.22,11.829,20/09/2020 07:30,1600586999999,11.29,1600604999999,1,2.0
390135,STORJUSDT_15m_orders.xlsx,STORJUSDT,15m,bearish_divergence_below_rsi40,2,2.85,0.4193,20/09/2020 09:15,1600593299999,0.4083,1600604999999,1,2.0
63382,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_below_rsi40,2,6.96,6.855,20/09/2020 10:15,1600596899999,6.5111,1600607699999,1,2.0
413078,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_below_rsi40,2,3.59,30.755,20/09/2020 12:15,1600604099999,29.749,1600604999999,1,2.0
298254,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_rsi40,2,3.09,24.794,20/09/2020 12:30,1600604999999,23.997,1600607699999,1,2.0
328326,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,3.97,2.518,21/09/2020 08:00,1600675199999,2.44,1600678799999,1,2.0
382547,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bearish_divergence_below_rsi40,2,3.97,1.8056,23/09/2020 03:15,1600830899999,1.7665,1600834499999,1,2.0
177588,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,1.07,4.907,23/09/2020 04:00,1600833599999,4.965,1600865099999,0,-1.07
373203,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_below_rsi40,2,5.07,4.175,23/09/2020 04:15,1600834499999,4.046,1600838099999,1,2.0
418059,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,2.99,0.02531,23/09/2020 18:45,1600886699999,0.02466,1600894799999,1,2.0
298259,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_rsi40,2,5.44,20.602,23/09/2020 19:00,1600887599999,19.815,1600888499999,1,2.0
476098,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_rsi40,2,5.01,0.01365,23/09/2020 19:15,1600888499999,0.01334,1600889399999,1,2.0
476099,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_rsi40,2,3.86,0.01369,24/09/2020 09:30,1600939799999,0.01445,1600946099999,0,-3.86
377892,SOLUSDT_15m_orders.xlsx,SOLUSDT,15m,bearish_divergence_below_rsi40,2,5.5,3.0658,25/09/2020 02:00,1600999199999,3.0044,1601002799999,1,2.0
122897,CRVUSDT_15m_orders.xlsx,CRVUSDT,15m,bearish_divergence_below_rsi40,2,4.3,0.956,25/09/2020 03:30,1601004599999,0.927,1601006399999,1,2.0
231214,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,3.21,0.2443,25/09/2020 01:45,1600998299999,0.2391,1601013599999,1,2.0
312959,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_below_rsi40,2,4.57,3.0143,25/09/2020 01:45,1600998299999,2.9468,1601015399999,1,2.0
63385,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_below_rsi40,2,5.6,6.5462,25/09/2020 05:15,1601010899999,6.4078,1601015399999,1,2.0
398421,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bearish_divergence_below_rsi40,2,4.05,1.1954,25/09/2020 04:00,1601006399999,1.1601,1601023499999,1,2.0
328333,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,2.85,2.282,25/09/2020 01:45,1600998299999,2.235,1601024399999,1,2.0
81739,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_below_rsi40,2,3.83,0.08289,25/09/2020 05:15,1601010899999,0.08056,1601024399999,1,2.0
86212,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,1.44,24.234,25/09/2020 08:45,1601023499999,23.726,1601032499999,1,2.0
40778,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,4.14,4.372,25/09/2020 09:00,1601024399999,4.562,1601036099999,0,-4.14
467323,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,2.53,54.34,25/09/2020 03:45,1601005499999,55.86,1601056799999,0,-2.53
155599,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bearish_divergence_below_rsi40,2,3.96,4.292,25/09/2020 05:15,1601010899999,4.47,1601054099999,0,-3.96
73165,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,2.31,214.0,25/09/2020 03:45,1601005499999,222.17,1601137799999,0,-2.31
181785,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,2.91,342.83,25/09/2020 05:15,1601010899999,354.45,1601057699999,0,-2.91
435258,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_rsi40,2,2.45,2.3373,25/09/2020 08:15,1601021699999,2.4016,1601060399999,0,-2.45
448191,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,1.61,90.99,25/09/2020 08:15,1601021699999,92.9,1601046899999,0,-1.61
16431,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.06,0.2962,25/09/2020 09:45,1601027099999,0.3128,1601051399999,0,-5.06
320887,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.5,0.626,25/09/2020 09:45,1601027099999,0.6499,1601053199999,0,-3.5
402835,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,6.77,0.6413,25/09/2020 14:15,1601043299999,0.7019,1601134199999,0,-6.77
402835,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,6.77,0.6413,25/09/2020 14:15,1601043299999,0.7019,1601134199999,0,-6.77
320887,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.5,0.626,25/09/2020 09:45,1601027099999,0.6499,1601053199999,0,-3.5
402835,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,6.77,0.6413,25/09/2020 14:15,1601043299999,0.7019,1601134199999,0,-6.77
16431,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.06,0.2962,25/09/2020 09:45,1601027099999,0.3128,1601051399999,0,-5.06
320887,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.5,0.626,25/09/2020 09:45,1601027099999,0.6499,1601053199999,0,-3.5
402835,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,6.77,0.6413,25/09/2020 14:15,1601043299999,0.7019,1601134199999,0,-6.77
448191,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,1.61,90.99,25/09/2020 08:15,1601021699999,92.9,1601046899999,0,-1.61
16431,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.06,0.2962,25/09/2020 09:45,1601027099999,0.3128,1601051399999,0,-5.06
320887,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.5,0.626,25/09/2020 09:45,1601027099999,0.6499,1601053199999,0,-3.5
402835,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,6.77,0.6413,25/09/2020 14:15,1601043299999,0.7019,1601134199999,0,-6.77
435258,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_rsi40,2,2.45,2.3373,25/09/2020 08:15,1601021699999,2.4016,1601060399999,0,-2.45
448191,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,1.61,90.99,25/09/2020 08:15,1601021699999,92.9,1601046899999,0,-1.61
16431,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.06,0.2962,25/09/2020 09:45,1601027099999,0.3128,1601051399999,0,-5.06
320887,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.5,0.626,25/09/2020 09:45,1601027099999,0.6499,1601053199999,0,-3.5
402835,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,6.77,0.6413,25/09/2020 14:15,1601043299999,0.7019,1601134199999,0,-6.77
181785,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,2.91,342.83,25/09/2020 05:15,1601010899999,354.45,1601057699999,0,-2.91
435258,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_rsi40,2,2.45,2.3373,25/09/2020 08:15,1601021699999,2.4016,1601060399999,0,-2.45
448191,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,1.61,90.99,25/09/2020 08:15,1601021699999,92.9,1601046899999,0,-1.61
16431,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.06,0.2962,25/09/2020 09:45,1601027099999,0.3128,1601051399999,0,-5.06
320887,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.5,0.626,25/09/2020 09:45,1601027099999,0.6499,1601053199999,0,-3.5
402835,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,6.77,0.6413,25/09/2020 14:15,1601043299999,0.7019,1601134199999,0,-6.77
181785,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,2.91,342.83,25/09/2020 05:15,1601010899999,354.45,1601057699999,0,-2.91
435258,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_rsi40,2,2.45,2.3373,25/09/2020 08:15,1601021699999,2.4016,1601060399999,0,-2.45
448191,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,1.61,90.99,25/09/2020 08:15,1601021699999,92.9,1601046899999,0,-1.61
16431,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.06,0.2962,25/09/2020 09:45,1601027099999,0.3128,1601051399999,0,-5.06
320887,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.5,0.626,25/09/2020 09:45,1601027099999,0.6499,1601053199999,0,-3.5
246088,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_below_rsi40,2,4.6,0.9779,25/09/2020 23:45,1601077499999,1.02639,1601127899999,0,-4.6
458106,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,4.43,2.18,26/09/2020 03:30,1601090999999,2.131,1601192699999,1,2.0
12032,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,4.64,0.09536,26/09/2020 04:00,1601092799999,0.09297,1601124299999,1,2.0
219937,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bearish_divergence_below_rsi40,2,1.92,0.4095,26/09/2020 07:15,1601104499999,0.4183,1601138699999,0,-1.92
16437,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.38,0.3236,26/09/2020 07:45,1601106299999,0.3153,1601126099999,1,2.0
173265,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,1.44,2.538,26/09/2020 07:45,1601106299999,2.607,1601138699999,0,-1.44
454135,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.59,0.2416,26/09/2020 07:45,1601106299999,0.2459,1601254799999,0,-1.59
68065,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,2.02,0.2331,26/09/2020 08:00,1601107199999,0.2272,1601196299999,1,2.0
443015,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.89,0.07426,26/09/2020 08:30,1601108999999,0.07261,1601126099999,1,2.0
40781,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,3.3,4.655,26/09/2020 08:45,1601109899999,4.542,1601124299999,1,2.0
443015,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.89,0.07426,26/09/2020 08:30,1601108999999,0.07261,1601126099999,1,2.0
40781,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,3.3,4.655,26/09/2020 08:45,1601109899999,4.542,1601124299999,1,2.0
68065,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,2.02,0.2331,26/09/2020 08:00,1601107199999,0.2272,1601196299999,1,2.0
443015,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.89,0.07426,26/09/2020 08:30,1601108999999,0.07261,1601126099999,1,2.0
40781,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,3.3,4.655,26/09/2020 08:45,1601109899999,4.542,1601124299999,1,2.0
454135,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.59,0.2416,26/09/2020 07:45,1601106299999,0.2459,1601254799999,0,-1.59
68065,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,2.02,0.2331,26/09/2020 08:00,1601107199999,0.2272,1601196299999,1,2.0
443015,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.89,0.07426,26/09/2020 08:30,1601108999999,0.07261,1601126099999,1,2.0
40781,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,3.3,4.655,26/09/2020 08:45,1601109899999,4.542,1601124299999,1,2.0
16437,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.38,0.3236,26/09/2020 07:45,1601106299999,0.3153,1601126099999,1,2.0
173265,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,1.44,2.538,26/09/2020 07:45,1601106299999,2.607,1601138699999,0,-1.44
454135,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.59,0.2416,26/09/2020 07:45,1601106299999,0.2459,1601254799999,0,-1.59
68065,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,2.02,0.2331,26/09/2020 08:00,1601107199999,0.2272,1601196299999,1,2.0
443015,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.89,0.07426,26/09/2020 08:30,1601108999999,0.07261,1601126099999,1,2.0
40781,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,3.3,4.655,26/09/2020 08:45,1601109899999,4.542,1601124299999,1,2.0
12032,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,4.64,0.09536,26/09/2020 04:00,1601092799999,0.09297,1601124299999,1,2.0
219937,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bearish_divergence_below_rsi40,2,1.92,0.4095,26/09/2020 07:15,1601104499999,0.4183,1601138699999,0,-1.92
16437,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.38,0.3236,26/09/2020 07:45,1601106299999,0.3153,1601126099999,1,2.0
173265,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,1.44,2.538,26/09/2020 07:45,1601106299999,2.607,1601138699999,0,-1.44
454135,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.59,0.2416,26/09/2020 07:45,1601106299999,0.2459,1601254799999,0,-1.59
68065,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,2.02,0.2331,26/09/2020 08:00,1601107199999,0.2272,1601196299999,1,2.0
443015,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.89,0.07426,26/09/2020 08:30,1601108999999,0.07261,1601126099999,1,2.0
40781,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,3.3,4.655,26/09/2020 08:45,1601109899999,4.542,1601124299999,1,2.0
12032,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,4.64,0.09536,26/09/2020 04:00,1601092799999,0.09297,1601124299999,1,2.0
16437,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,5.38,0.3236,26/09/2020 07:45,1601106299999,0.3153,1601126099999,1,2.0
443015,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.89,0.07426,26/09/2020 08:30,1601108999999,0.07261,1601126099999,1,2.0
40781,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,3.3,4.655,26/09/2020 08:45,1601109899999,4.542,1601124299999,1,2.0
246091,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_below_rsi40,2,3.64,1.02869,26/09/2020 22:30,1601159399999,0.99851,1601189099999,1,2.0
163373,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bearish_divergence_below_rsi40,2,1.73,10.321,27/09/2020 05:15,1601183699999,10.027,1601189099999,1,2.0
373210,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_below_rsi40,2,4.64,5.204,27/09/2020 05:15,1601183699999,5.095,1601189099999,1,2.0
114878,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_below_rsi40,2,3.19,142.77,27/09/2020 05:30,1601184599999,138.88,1601189099999,1,2.0
320896,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.24,0.677,26/09/2020 22:00,1601157599999,0.6631,1601189999999,1,2.0
342385,RLCUSDT_15m_orders.xlsx,RLCUSDT,15m,bearish_divergence_below_rsi40,2,3.79,0.961,27/09/2020 05:15,1601183699999,0.9204,1601189999999,1,2.0
463063,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bearish_divergence_below_rsi40,2,8.59,30895.3,27/09/2020 06:45,1601189099999,30121.0,1601190899999,1,2.0
286422,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bearish_divergence_below_rsi40,2,2.95,507.96,27/09/2020 06:45,1601189099999,496.37,1601194499999,1,2.0
454134,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.47,0.241,27/09/2020 06:45,1601189099999,0.2453,1601252099999,0,-1.47
467326,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,2.63,55.5,27/09/2020 06:45,1601189099999,54.38,1601194499999,1,2.0
342388,RLCUSDT_15m_orders.xlsx,RLCUSDT,15m,bearish_divergence_below_rsi40,2,3.4,0.94,28/09/2020 03:30,1601263799999,0.9189,1601275499999,1,2.0
258428,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,4.69,10.551,28/09/2020 06:45,1601275499999,10.31,1601292599999,1,2.0
86217,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,3.45,25.876,27/09/2020 07:00,1601189999999,26.95,1601297099999,0,-3.45
86219,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,3.28,25.872,28/09/2020 07:15,1601277299999,26.95,1601297099999,0,-3.28
402840,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,4.16,0.7261,28/09/2020 07:15,1601277299999,0.7108,1601305199999,1,2.0
398429,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bearish_divergence_below_rsi40,2,9.16,1.6897,28/09/2020 12:00,1601294399999,1.65,1601296199999,1,2.0
342391,RLCUSDT_15m_orders.xlsx,RLCUSDT,15m,bearish_divergence_below_rsi40,2,4.34,0.9431,28/09/2020 18:30,1601317799999,0.9241,1601327699999,1,2.0
142401,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bearish_divergence_below_rsi40,2,3.32,632.4,28/09/2020 07:00,1601276399999,614.5,1601335799999,1,2.0
63391,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_below_rsi40,2,5.18,6.725,28/09/2020 19:30,1601321399999,6.4337,1601335799999,1,2.0
12038,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,2.09,0.10303,28/09/2020 19:45,1601322299999,0.10018,1601335799999,1,2.0
163376,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bearish_divergence_below_rsi40,2,2.96,10.248,28/09/2020 19:45,1601322299999,9.975,1601335799999,1,2.0
40784,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,5.24,4.914,28/09/2020 15:15,1601306099999,4.803,1601337599999,1,2.0
81742,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_below_rsi40,2,5.44,0.10518,28/09/2020 18:15,1601316899999,0.10157,1601337599999,1,2.0
137558,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,1.46,69.0,28/09/2020 18:15,1601316899999,67.02,1601337599999,1,2.0
68068,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,1.4,0.2387,28/09/2020 23:00,1601333999999,0.2317,1601337599999,1,2.0
413090,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_below_rsi40,2,7.1,24.871,28/09/2020 23:45,1601336699999,24.319,1601337599999,1,2.0
177596,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,5.96,5.424,27/09/2020 08:15,1601194499999,5.289,1601396999999,1,2.0
231224,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,4.08,0.2702,28/09/2020 23:45,1601336699999,0.2646,1601396999999,1,2.0
155602,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bearish_divergence_below_rsi40,2,2.7,4.439,29/09/2020 12:30,1601382599999,4.302,1601444699999,1,2.0
86222,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,1.34,28.147,30/09/2020 08:15,1601453699999,28.575,1601476199999,0,-1.34
390142,STORJUSDT_15m_orders.xlsx,STORJUSDT,15m,bearish_divergence_below_rsi40,2,6.07,0.5031,30/09/2020 08:30,1601454599999,0.4905,1601483399999,1,2.0
40787,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,2.37,5.399,30/09/2020 18:15,1601489699999,5.283,1601498699999,1,2.0
239451,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_below_rsi40,2,4.3,2.2124,30/09/2020 09:15,1601457299999,2.3126,1601512199999,0,-4.3
