,Source.Name,trade_symbol,trade_interval,strategy,takeprofit,stoploss,entry_price,UTC_entry time,entry_time,close_price,close_time,win,win_percentage
408865,TOMOUSDT_15m_orders.xlsx,TOMOUSDT,15m,bearish_divergence_1-3,2,5.63,2.726,07/03/2021 19:00,1615143599999,2.671,1615162499999,1,2.0
426250,UNIUSDT_15m_orders.xlsx,UNIUSDT,15m,bearish_divergence_1-3,2,2.69,31.6297,07/03/2021 19:00,1615143599999,30.6753,1615148099999,1,2.0
472296,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bearish_divergence_1-3,2,3.01,48.291,07/03/2021 19:15,1615144499999,50.0,1615155299999,0,-3.01
220157,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bearish_divergence_1-3,2,3.52,1.8992,07/03/2021 19:30,1615145399999,1.86,1615148099999,1,2.0
413365,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_1-3,2,4.56,40.437,07/03/2021 20:15,1615148099999,42.371,1615157999999,0,-4.56
127189,CTKUSDT_15m_orders.xlsx,CTKUSDT,15m,bearish_divergence_1-3,2,3.58,2.13744,08/03/2021 02:00,1615168799999,2.09285,1615169699999,1,2.0
63643,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_1-3,2,2.26,13.3899,08/03/2021 02:00,1615168799999,13.0658,1615170599999,1,2.0
7771,AAVEUSDT_15m_orders.xlsx,AAVEUSDT,15m,bearish_divergence_1-3,2,3.67,406.718,08/03/2021 02:30,1615170599999,393.784,1615188599999,1,2.0
95016,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_1-3,2,1.8,50934.83,08/03/2021 02:30,1615170599999,49840.41,1615187699999,1,2.0
63648,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_1-3,2,2.29,13.4833,08/03/2021 10:00,1615197599999,13.8789,1615202999999,0,-2.29
142688,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bearish_divergence_1-3,2,1.45,2342.9,08/03/2021 17:00,1615222799999,2381.1,1615229999999,0,-1.45
52534,AXSUSDT_15m_orders.xlsx,AXSUSDT,15m,bearish_divergence_1-3,2,2.52,3.49958,08/03/2021 18:00,1615226399999,3.63907,1615241699999,0,-2.52
430621,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_1-3,2,1.47,0.064244,08/03/2021 20:00,1615233599999,0.065658,1615240799999,0,-1.47
4031,1INCHUSDT_15m_orders.xlsx,1INCHUSDT,15m,bearish_divergence_1-3,2,2.92,4.3492,08/03/2021 20:15,1615234499999,4.2493,1615245299999,1,2.0
82028,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_1-3,2,6.15,0.37007,09/03/2021 23:45,1615333499999,0.39987,1615337099999,0,-6.15
269035,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bearish_divergence_1-3,2,2.04,0.61606,09/03/2021 22:30,1615328999999,0.60202,1615339799999,1,2.0
86424,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_1-3,2,1.63,293.419,10/03/2021 00:30,1615336199999,286.666,1615337999999,1,2.0
86424,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_1-3,2,1.63,293.419,10/03/2021 00:30,1615336199999,286.666,1615337999999,1,2.0
353395,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bearish_divergence_1-3,2,3.01,6.4823,10/03/2021 19:45,1615405499999,6.3177,1615408199999,1,2.0
213490,HNTUSDT_15m_orders.xlsx,HNTUSDT,15m,bearish_divergence_1-3,2,2.1,5.9511,10/03/2021 21:30,1615411799999,5.792,1615411799999,1,2.0
467523,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_1-3,2,2.63,141.49,11/03/2021 01:30,1615426199999,145.49,1615436099999,0,-2.63
398632,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bearish_divergence_1-3,2,2.39,3.5211,11/03/2021 12:30,1615465799999,3.6146,1615466699999,0,-2.39
286645,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bearish_divergence_1-3,2,2.02,2205.63,11/03/2021 20:00,1615492799999,2265.18,1615494599999,0,-2.02
472309,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bearish_divergence_1-3,2,1.82,49.6,11/03/2021 20:15,1615493699999,48.564,1615500899999,1,2.0
167730,ENJUSDT_15m_orders.xlsx,ENJUSDT,15m,bearish_divergence_1-3,2,5.0,1.85863,11/03/2021 21:45,1615499099999,1.81995,1615503599999,1,2.0
476346,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_1-3,2,7.32,0.16735,12/03/2021 00:45,1615509899999,0.18477,1615530599999,0,-7.32
313181,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_1-3,2,3.16,5.1838,12/03/2021 04:30,1615523399999,5.3715,1615535999999,0,-3.16
369525,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bearish_divergence_1-3,2,9.61,1.13187,12/03/2021 06:00,1615528799999,1.09978,1615530599999,1,2.0
369525,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bearish_divergence_1-3,2,9.61,1.13187,12/03/2021 06:00,1615528799999,1.09978,1615530599999,1,2.0
369525,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bearish_divergence_1-3,2,9.61,1.13187,12/03/2021 06:00,1615528799999,1.09978,1615530599999,1,2.0
413373,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_1-3,2,3.49,43.826,13/03/2021 16:30,1615652999999,45.447,1615659299999,0,-3.49
467529,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_1-3,2,1.53,155.91,13/03/2021 19:15,1615662899999,158.34,1615664699999,0,-1.53
16688,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_1-3,2,3.33,1.1378,13/03/2021 18:45,1615661099999,1.1776,1615670099999,0,-3.33
430633,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_1-3,2,2.84,0.0682,13/03/2021 19:45,1615664699999,0.070416,1615670099999,0,-2.84
338255,RENUSDT_15m_orders.xlsx,RENUSDT,15m,bearish_divergence_1-3,2,1.44,1.21302,13/03/2021 18:30,1615660199999,1.1855,1615671899999,1,2.0
189596,FLMUSDT_15m_orders.xlsx,FLMUSDT,15m,bearish_divergence_1-3,2,2.36,0.5133,13/03/2021 19:15,1615662899999,0.5021,1615671899999,1,2.0
273057,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_1-3,2,1.38,227.29,13/03/2021 21:15,1615670099999,222.7,1615685399999,1,2.0
189596,FLMUSDT_15m_orders.xlsx,FLMUSDT,15m,bearish_divergence_1-3,2,2.36,0.5133,13/03/2021 19:15,1615662899999,0.5021,1615671899999,1,2.0
273057,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_1-3,2,1.38,227.29,13/03/2021 21:15,1615670099999,222.7,1615685399999,1,2.0
382849,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bearish_divergence_1-3,2,3.46,6.5066,14/03/2021 21:45,1615758299999,6.1782,1615766399999,1,2.0
58732,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bearish_divergence_1-3,2,1.3,56.447,15/03/2021 03:15,1615778099999,54.976,1615784399999,1,2.0
167738,ENJUSDT_15m_orders.xlsx,ENJUSDT,15m,bearish_divergence_1-3,2,5.41,2.66459,15/03/2021 04:45,1615783499999,2.58673,1615787999999,1,2.0
430638,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_1-3,2,4.19,0.08,15/03/2021 20:15,1615839299999,0.0784,1615846499999,1,2.0
213508,HNTUSDT_15m_orders.xlsx,HNTUSDT,15m,bearish_divergence_1-3,2,2.5,7.0216,16/03/2021 09:15,1615886099999,7.2824,1615895999999,0,-2.5
63665,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_1-3,2,2.07,13.3777,17/03/2021 00:15,1615940099999,13.1101,1615954499999,1,2.0
239701,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_1-3,2,4.48,6.3306,17/03/2021 04:30,1615955399999,6.6666,1615959899999,0,-4.48
186539,FILUSDT_15m_orders.xlsx,FILUSDT,15m,bearish_divergence_1-3,2,5.91,66.996,17/03/2021 05:15,1615958099999,71.32,1615968899999,0,-5.91
448459,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_1-3,2,1.73,231.42,17/03/2021 07:45,1615967099999,226.0,1615975199999,1,2.0
63670,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_1-3,2,1.85,14.2556,17/03/2021 19:15,1616008499999,13.9553,1616016599999,1,2.0
186542,FILUSDT_15m_orders.xlsx,FILUSDT,15m,bearish_divergence_1-3,2,9.8,87.11,18/03/2021 00:30,1616027399999,84.394,1616028299999,1,2.0
273064,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_1-3,2,1.24,205.35,18/03/2021 00:30,1616027399999,208.28,1616035499999,0,-1.24
443228,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_1-3,2,1.52,0.40196,18/03/2021 00:30,1616027399999,0.40942,1616035499999,0,-1.52
476354,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_1-3,2,4.26,0.19148,18/03/2021 01:00,1616029199999,0.202,1616031899999,0,-4.26
16697,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_1-3,2,1.62,1.3191,18/03/2021 03:45,1616039099999,1.3491,1616039999999,0,-1.62
142711,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bearish_divergence_1-3,2,1.58,2588.0,18/03/2021 07:45,1616053499999,2636.1,1616056199999,0,-1.58
73392,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_1-3,2,1.12,539.9,18/03/2021 00:30,1616027399999,528.84,1616077799999,1,2.0
353402,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bearish_divergence_1-3,2,1.19,5.9533,18/03/2021 03:15,1616037299999,5.8326,1616075999999,1,2.0
204086,GRTUSDT_15m_orders.xlsx,GRTUSDT,15m,bearish_divergence_1-3,2,1.97,1.75051,18/03/2021 05:45,1616046299999,1.7895,1616060699999,0,-1.97
313192,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_1-3,2,1.54,5.65,18/03/2021 06:15,1616048099999,5.7682,1616062499999,0,-1.54
403100,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_1-3,2,3.61,8.41,19/03/2021 00:30,1616113799999,8.7902,1616133599999,0,-3.61
58745,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bearish_divergence_1-3,2,1.65,64.076,19/03/2021 04:15,1616127299999,62.75,1616131799999,1,2.0
413390,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_1-3,2,2.71,52.77,19/03/2021 08:00,1616140799999,54.95,1616157899999,0,-2.71
317424,ONEUSDT_15m_orders.xlsx,ONEUSDT,15m,bearish_divergence_1-3,2,3.49,0.11904,19/03/2021 09:00,1616144399999,0.11583,1616147999999,1,2.0
239706,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_1-3,2,2.88,6.1089,19/03/2021 14:15,1616163299999,6.3303,1616174999999,0,-2.88
366137,SFPUSDT_15m_orders.xlsx,SFPUSDT,15m,bearish_divergence_1-3,2,3.69,2.9626,19/03/2021 20:30,1616185799999,3.1632,1616197499999,0,-3.69
353409,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bearish_divergence_1-3,2,2.47,5.9121,20/03/2021 20:15,1616271299999,5.788,1616283899999,1,2.0
467541,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_1-3,2,2.71,157.12,20/03/2021 20:30,1616272199999,151.97,1616285699999,1,2.0
408877,TOMOUSDT_15m_orders.xlsx,TOMOUSDT,15m,bearish_divergence_1-3,2,2.58,2.6352,21/03/2021 08:45,1616316299999,2.5729,1616319899999,1,2.0
408880,TOMOUSDT_15m_orders.xlsx,TOMOUSDT,15m,bearish_divergence_1-3,2,4.22,2.6586,21/03/2021 16:00,1616342399999,2.8364,1616345999999,0,-4.22
408882,TOMOUSDT_15m_orders.xlsx,TOMOUSDT,15m,bearish_divergence_1-3,2,2.84,2.8,21/03/2021 20:00,1616356799999,2.9968,1616366699999,0,-2.84
413402,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_1-3,2,3.26,63.964,23/03/2021 04:45,1616474699999,61.526,1616477399999,1,2.0
231430,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_1-3,2,5.6,1.6822,23/03/2021 09:45,1616492699999,1.6299,1616500799999,1,2.0
328539,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_1-3,2,2.61,7.004,24/03/2021 05:00,1616561999999,7.215,1616571899999,0,-2.61
480928,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bearish_divergence_1-3,2,2.34,1.5536,24/03/2021 14:00,1616594399999,1.5978,1616595299999,0,-2.34
313198,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_1-3,2,2.34,5.7524,24/03/2021 04:15,1616559299999,5.9318,1616603399999,0,-2.34
220180,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bearish_divergence_1-3,2,2.62,2.1232,24/03/2021 14:30,1616596199999,2.071,1616599799999,1,2.0
360800,SANDUSDT_15m_orders.xlsx,SANDUSDT,15m,bearish_divergence_1-3,2,3.96,0.63484,24/03/2021 19:15,1616613299999,0.60248,1616615099999,1,2.0
408894,TOMOUSDT_15m_orders.xlsx,TOMOUSDT,15m,bearish_divergence_1-3,2,3.47,2.6449,24/03/2021 19:30,1616614199999,2.5591,1616615099999,1,2.0
458312,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_1-3,2,3.7,4.368,24/03/2021 19:30,1616614199999,4.274,1616615099999,1,2.0
328544,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_1-3,2,2.88,9.1,26/03/2021 04:15,1616732099999,9.5,1616735699999,0,-2.88
163607,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bearish_divergence_1-3,2,1.23,136.225,26/03/2021 11:30,1616758199999,137.962,1616761799999,0,-1.23
77838,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bearish_divergence_1-3,2,1.63,3.06068,26/03/2021 17:00,1616777999999,2.99202,1616785199999,1,2.0
349185,RSRUSDT_15m_orders.xlsx,RSRUSDT,15m,bearish_divergence_1-3,2,1.96,0.082283,26/03/2021 18:30,1616783399999,0.0805,1616785199999,1,2.0
82049,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_1-3,2,2.81,0.42091,26/03/2021 15:00,1616770799999,0.41084,1616786999999,1,2.0
7798,AAVEUSDT_15m_orders.xlsx,AAVEUSDT,15m,bearish_divergence_1-3,2,2.13,352.867,26/03/2021 18:45,1616784299999,361.0,1616795999999,0,-2.13
58756,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bearish_divergence_1-3,2,1.28,51.27,26/03/2021 18:45,1616784299999,51.999,1616789699999,0,-1.28
353418,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bearish_divergence_1-3,2,1.75,5.7484,26/03/2021 19:00,1616785199999,5.8922,1616796899999,0,-1.75
435430,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_1-3,2,5.89,12.4054,26/03/2021 19:15,1616786099999,12.1332,1616797799999,1,2.0
282700,MATICUSDT_15m_orders.xlsx,MATICUSDT,15m,bearish_divergence_1-3,2,3.65,0.32964,26/03/2021 19:30,1616786999999,0.34223,1616796899999,0,-3.65
115117,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_1-3,2,1.07,374.89,26/03/2021 18:45,1616784299999,366.57,1616800499999,1,2.0
378197,SOLUSDT_15m_orders.xlsx,SOLUSDT,15m,bearish_divergence_1-3,2,1.16,14.4139,26/03/2021 22:45,1616798699999,14.6017,1616799599999,0,-1.16
360806,SANDUSDT_15m_orders.xlsx,SANDUSDT,15m,bearish_divergence_1-3,2,3.52,0.6116,27/03/2021 00:45,1616805899999,0.64906,1616812199999,0,-3.52
353421,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bearish_divergence_1-3,2,2.47,5.818,27/03/2021 01:00,1616806799999,5.9714,1616820299999,0,-2.47
263698,LITUSDT_15m_orders.xlsx,LITUSDT,15m,bearish_divergence_1-3,2,3.39,8.941,26/03/2021 22:45,1616798699999,9.3,1616839199999,0,-3.39
422709,UNFIUSDT_15m_orders.xlsx,UNFIUSDT,15m,bearish_divergence_1-3,2,3.17,28.665,27/03/2021 20:15,1616876099999,29.956,1616876999999,0,-3.17
413413,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_1-3,2,3.85,75.969,27/03/2021 20:45,1616877899999,79.408,1616880599999,0,-3.85
82053,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_1-3,2,7.14,0.57259,27/03/2021 20:00,1616875199999,0.625,1616883299999,0,-7.14
467553,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_1-3,2,2.11,137.61,28/03/2021 21:15,1616966099999,144.55,1616973299999,0,-2.11
313204,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_1-3,2,5.03,5.904,28/03/2021 21:00,1616965199999,6.2711,1616989499999,0,-5.03
127219,CTKUSDT_15m_orders.xlsx,CTKUSDT,15m,bearish_divergence_1-3,2,8.51,2.63489,28/03/2021 19:15,1616958899999,2.95867,1617011999999,0,-8.51
317431,ONEUSDT_15m_orders.xlsx,ONEUSDT,15m,bearish_divergence_1-3,2,4.95,0.20909,29/03/2021 02:00,1616983199999,0.20395,1616991299999,1,2.0
317431,ONEUSDT_15m_orders.xlsx,ONEUSDT,15m,bearish_divergence_1-3,2,4.95,0.20909,29/03/2021 02:00,1616983199999,0.20395,1616991299999,1,2.0
317431,ONEUSDT_15m_orders.xlsx,ONEUSDT,15m,bearish_divergence_1-3,2,4.95,0.20909,29/03/2021 02:00,1616983199999,0.20395,1616991299999,1,2.0
115123,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_1-3,2,1.05,401.5,29/03/2021 21:15,1617052499999,406.46,1617056999999,0,-1.05
373486,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_1-3,2,1.08,17.578,29/03/2021 23:30,1617060599999,17.788,1617061499999,0,-1.08
440128,XEMUSDT_15m_orders.xlsx,XEMUSDT,15m,bearish_divergence_1-3,2,1.45,0.3748,30/03/2021 00:00,1617062399999,0.3807,1617063299999,0,-1.45
394398,SUSHIUSDT_15m_orders.xlsx,SUSHIUSDT,15m,bearish_divergence_1-3,2,2.3,15.7962,29/03/2021 19:30,1617046199999,15.3846,1617070499999,1,2.0
349196,RSRUSDT_15m_orders.xlsx,RSRUSDT,15m,bearish_divergence_1-3,2,2.08,0.088364,29/03/2021 20:15,1617048899999,0.086193,1617068699999,1,2.0
52567,AXSUSDT_15m_orders.xlsx,AXSUSDT,15m,bearish_divergence_1-3,2,2.47,5.65685,30/03/2021 01:30,1617067799999,5.91967,1617069599999,0,-2.47
335302,REEFUSDT_15m_orders.xlsx,REEFUSDT,15m,bearish_divergence_1-3,2,2.72,0.044554,29/03/2021 23:30,1617060599999,0.043347,1617072299999,1,2.0
142749,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bearish_divergence_1-3,2,1.26,2640.2,30/03/2021 01:30,1617067799999,2678.4,1617089399999,0,-1.26
382868,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bearish_divergence_1-3,2,1.77,5.2717,30/03/2021 02:30,1617071399999,5.369,1617080399999,0,-1.77
313210,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_1-3,2,4.68,7.0176,30/03/2021 03:45,1617075899999,6.8523,1617089399999,1,2.0
353433,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bearish_divergence_1-3,2,1.93,6.9654,30/03/2021 07:45,1617090299999,7.1708,1617093899999,0,-1.93
147267,DENTUSDT_15m_orders.xlsx,DENTUSDT,15m,bearish_divergence_1-3,2,6.14,0.014036,30/03/2021 08:45,1617093899999,0.013573,1617094799999,1,2.0
338275,RENUSDT_15m_orders.xlsx,RENUSDT,15m,bearish_divergence_1-3,2,2.28,1.07751,29/03/2021 20:00,1617047999999,1.105,1617102899999,0,-2.28
458318,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_1-3,2,1.04,4.751,30/03/2021 07:45,1617090299999,4.652,1617106499999,1,2.0
58767,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bearish_divergence_1-3,2,1.4,56.608,30/03/2021 11:30,1617103799999,57.5,1617104699999,0,-1.4
435436,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_1-3,2,1.27,12.4918,30/03/2021 10:30,1617100199999,12.733,1617114599999,0,-1.27
77854,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bearish_divergence_1-3,2,2.56,4.18997,30/03/2021 12:30,1617107399999,4.36993,1617114599999,0,-2.56
58768,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bearish_divergence_1-3,2,1.37,56.932,30/03/2021 13:00,1617109199999,58.982,1617121799999,0,-1.37
182029,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_1-3,2,1.08,1843.58,30/03/2021 20:45,1617137099999,1867.0,1617153299999,0,-1.08
77859,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bearish_divergence_1-3,2,2.06,4.32368,30/03/2021 23:15,1617146099999,4.19118,1617156899999,1,2.0
480946,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bearish_divergence_1-3,2,4.44,1.9111,31/03/2021 01:15,1617153299999,1.8682,1617156899999,1,2.0
7807,AAVEUSDT_15m_orders.xlsx,AAVEUSDT,15m,bearish_divergence_1-3,2,1.67,382.673,31/03/2021 03:15,1617160499999,390.538,1617173999999,0,-1.67
182032,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_1-3,2,1.19,1844.8,31/03/2021 02:15,1617156899999,1803.81,1617177599999,1,2.0
7809,AAVEUSDT_15m_orders.xlsx,AAVEUSDT,15m,bearish_divergence_1-3,2,4.28,374.495,31/03/2021 08:00,1617177599999,356.0,1617178499999,1,2.0
220194,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bearish_divergence_1-3,2,3.32,3.0105,31/03/2021 15:00,1617202799999,2.9356,1617205499999,1,2.0
298536,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_1-3,2,2.3,46.897,31/03/2021 17:00,1617209999999,48.088,1617210899999,0,-2.3
186556,FILUSDT_15m_orders.xlsx,FILUSDT,15m,bearish_divergence_1-3,2,7.37,183.803,31/03/2021 18:00,1617213599999,177.451,1617214499999,1,2.0
220196,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bearish_divergence_1-3,2,4.3,3.0677,31/03/2021 22:45,1617230699999,2.965,1617236999999,1,2.0
189630,FLMUSDT_15m_orders.xlsx,FLMUSDT,15m,bearish_divergence_1-3,2,3.65,0.8594,01/04/2021 00:15,1617236099999,0.8982,1617237899999,0,-3.65
99043,BTSUSDT_15m_orders.xlsx,BTSUSDT,15m,bearish_divergence_1-3,2,4.37,0.09863,31/03/2021 23:15,1617232499999,0.09634,1617245999999,1,2.0
63693,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_1-3,2,4.01,17.1385,01/04/2021 02:45,1617245099999,16.5684,1617253199999,1,2.0
472334,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bearish_divergence_1-3,2,1.46,52.477,01/04/2021 05:00,1617253199999,53.305,1617253199999,0,-1.46
213539,HNTUSDT_15m_orders.xlsx,HNTUSDT,15m,bearish_divergence_1-3,2,2.27,10.9308,01/04/2021 04:45,1617252299999,10.6509,1617261299999,1,2.0
342752,RLCUSDT_15m_orders.xlsx,RLCUSDT,15m,bearish_divergence_1-3,2,1.93,2.6787,01/04/2021 05:30,1617254999999,2.7675,1617263999999,0,-1.93
373493,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_1-3,2,1.28,18.627,01/04/2021 10:30,1617272999999,18.136,1617275699999,1,2.0
16732,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_1-3,2,3.5,1.3567,01/04/2021 11:00,1617274799999,1.3253,1617286499999,1,2.0
258716,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_1-3,2,1.93,30.598,01/04/2021 17:30,1617298199999,29.892,1617299999999,1,2.0
127227,CTKUSDT_15m_orders.xlsx,CTKUSDT,15m,bearish_divergence_1-3,2,2.09,3.19177,01/04/2021 19:30,1617305399999,3.26751,1617305399999,0,-2.09
239741,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_1-3,2,4.31,7.1096,01/04/2021 19:15,1617304499999,6.96,1617324299999,1,2.0
127229,CTKUSDT_15m_orders.xlsx,CTKUSDT,15m,bearish_divergence_1-3,2,1.95,3.19934,01/04/2021 23:45,1617320699999,3.09149,1617325199999,1,2.0
213543,HNTUSDT_15m_orders.xlsx,HNTUSDT,15m,bearish_divergence_1-3,2,4.03,12.7847,01/04/2021 23:45,1617320699999,13.3468,1617321599999,0,-4.03
137765,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_1-3,2,1.56,234.92,02/04/2021 05:00,1617339599999,238.72,1617344999999,0,-1.56
273087,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_1-3,2,1.64,206.24,02/04/2021 04:30,1617337799999,201.6,1617371099999,1,2.0
27797,ANKRUSDT_15m_orders.xlsx,ANKRUSDT,15m,bearish_divergence_1-3,2,4.05,0.178992,02/04/2021 13:15,1617369299999,0.173427,1617371099999,1,2.0
472339,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bearish_divergence_1-3,2,3.4,62.578,02/04/2021 08:45,1617353099999,61.232,1617382799999,1,2.0
403124,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_1-3,2,1.57,12.1093,02/04/2021 12:30,1617366599999,11.859,1617382799999,1,2.0
21012,ALICEUSDT_15m_orders.xlsx,ALICEUSDT,15m,bearish_divergence_1-3,2,2.11,14.829,02/04/2021 15:45,1617378299999,14.51,1617389999999,1,2.0
382878,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bearish_divergence_1-3,2,1.48,5.7818,02/04/2021 16:00,1617379199999,5.6036,1617390899999,1,2.0
269062,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bearish_divergence_1-3,2,2.33,0.56923,02/04/2021 16:45,1617381899999,0.5487,1617390899999,1,2.0
263715,LITUSDT_15m_orders.xlsx,LITUSDT,15m,bearish_divergence_1-3,2,2.2,9.609,02/04/2021 17:15,1617383699999,9.3,1617390899999,1,2.0
132725,CVCUSDT_15m_orders.xlsx,CVCUSDT,15m,bearish_divergence_1-3,2,5.47,0.73736,02/04/2021 20:15,1617394499999,0.71777,1617402599999,1,2.0
