,Source.Name,trade_symbol,trade_interval,strategy,takeprofit,stoploss,entry_price,UTC_entry time,entry_time,close_price,close_time,win,win_percentage,action,position_count
467237,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,1.88,57.55,09/07/2020 00:15,1594253699999,56.34,1594263599999,1,2.0,1,3
173185,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,1.89,2.652,09/07/2020 00:30,1594254599999,2.728,1594277099999,0,-1.89,1,4
448087,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,1.79,65.83,09/07/2020 00:30,1594254599999,67.1,1594274399999,0,-1.79,1,5
181692,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,1.61,245.0,09/07/2020 01:15,1594257299999,238.88,1594307699999,1,2.0,1,6
86113,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,3.38,16.938,09/07/2020 02:00,1594259999999,16.519,1594307699999,1,2.0,1,7
320769,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,3.17,0.6362,09/07/2020 02:00,1594259999999,0.66,1594280699999,0,-3.17,1,8
454069,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,3.82,0.1991,09/07/2020 02:00,1594259999999,0.209,1594295999999,0,-3.82,1,9
40681,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,4.63,3.417,09/07/2020 02:45,1594262699999,3.636,1594293299999,0,-4.63,1,8
177526,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,3.34,6.431,09/07/2020 02:45,1594262699999,6.68,1594277099999,0,-3.34,1,9
16325,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,4.23,0.2445,09/07/2020 14:45,1594305899999,0.2385,1594306799999,1,2.0,-1,-1
114781,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_below_rsi40,2,3.5,182.01,09/07/2020 14:45,1594305899999,176.0,1594308599999,1,2.0,-1,-1
442920,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,8.4,0.08916,09/07/2020 15:00,1594306799999,0.08615,1594307699999,1,2.0,-1,-1
40686,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,4.8,3.627,10/07/2020 03:45,1594352699999,3.849,1594375199999,0,-4.8,1,1
258364,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,2.57,6.115,11/07/2020 07:00,1594450799999,5.962,1594459799999,1,2.0,1,1
67969,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,2.07,0.2551,11/07/2020 09:15,1594458899999,0.2619,1594516499999,0,-2.07,1,2
86118,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,2.74,17.138,11/07/2020 09:15,1594458899999,17.655,1594484999999,0,-2.74,1,3
312880,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_below_rsi40,2,1.57,1.5377,11/07/2020 09:15,1594458899999,1.5674,1594556999999,0,-1.57,1,4
402716,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,3.66,0.25,11/07/2020 09:15,1594458899999,0.261,1594516499999,0,-3.66,1,5
476021,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_rsi40,2,3.22,0.01981,11/07/2020 09:15,1594458899999,0.01931,1594582199999,1,2.0,1,6
442925,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,7.8,0.09382,11/07/2020 16:45,1594485899999,0.09183,1594532699999,1,2.0,-1,-1
16330,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,3.91,0.2755,12/07/2020 03:00,1594522799999,0.2692,1594560599999,1,2.0,1,1
430313,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_below_rsi40,2,3.54,0.018058,12/07/2020 04:30,1594528199999,0.017372,1594561499999,1,2.0,1,2
328245,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,2.6,2.057,12/07/2020 04:45,1594529099999,1.964,1594561499999,1,2.0,1,3
298160,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_rsi40,2,2.73,10.686,12/07/2020 05:30,1594531799999,10.453,1594561499999,1,2.0,1,4
458038,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,3.95,2.651,12/07/2020 05:30,1594531799999,2.556,1594561499999,1,2.0,1,5
320774,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,1.94,0.6708,12/07/2020 09:15,1594545299999,0.6526,1594561499999,1,2.0,1,6
272740,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,1.28,44.7,12/07/2020 11:45,1594554299999,45.41,1594560599999,0,-1.28,1,7
86124,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,3.24,17.992,12/07/2020 13:45,1594561499999,18.78,1594640699999,0,-3.24,1,6
402719,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,6.33,0.2665,12/07/2020 13:45,1594561499999,0.2503,1594668599999,1,2.0,1,7
40691,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,5.62,4.117,13/07/2020 13:15,1594646099999,4.016,1594648799999,1,2.0,1,2
67972,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,3.32,0.2679,13/07/2020 15:00,1594652399999,0.2806,1594659599999,0,-3.32,1,2
231085,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,3.38,0.2548,13/07/2020 15:00,1594652399999,0.2482,1594668599999,1,2.0,1,3
258367,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,6.3,7.484,13/07/2020 15:00,1594652399999,7.283,1594655999999,1,2.0,1,4
458044,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,6.51,2.985,13/07/2020 15:00,1594652399999,2.837,1594665899999,1,2.0,1,5
467242,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,3.21,61.8,13/07/2020 15:00,1594652399999,60.34,1594668599999,1,2.0,1,6
181700,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,1.13,242.29,13/07/2020 15:45,1594655099999,237.3,1594669499999,1,2.0,1,7
177529,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,1.66,6.463,13/07/2020 16:00,1594655999999,6.325,1594668599999,1,2.0,1,8
298163,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_rsi40,2,2.77,10.987,13/07/2020 18:15,1594664099999,10.639,1594668599999,1,2.0,1,7
16333,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,7.0,0.2712,13/07/2020 19:30,1594668599999,0.259,1594669499999,1,2.0,1,7
67976,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,7.2,0.2604,13/07/2020 19:30,1594668599999,0.2534,1594669499999,1,2.0,1,8
320779,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,5.32,0.683,13/07/2020 19:30,1594668599999,0.6601,1594669499999,1,2.0,1,9
328248,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,2.97,2.153,14/07/2020 04:15,1594700099999,2.224,1594719899999,0,-2.97,1,1
298166,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_rsi40,2,3.87,10.969,15/07/2020 07:15,1594797299999,10.505,1594882799999,1,2.0,1,1
328251,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,4.24,2.372,15/07/2020 07:15,1594797299999,2.318,1594805399999,1,2.0,1,2
467245,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,2.79,61.26,15/07/2020 08:30,1594801799999,59.12,1594882799999,1,2.0,1,3
16338,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,8.04,0.2813,16/07/2020 07:15,1594883699999,0.275,1594884599999,1,2.0,1,1
458047,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,9.3,3.014,16/07/2020 07:15,1594883699999,2.92,1594884599999,1,2.0,1,2
320784,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,4.67,0.7105,17/07/2020 05:45,1594964699999,0.7476,1595006999999,0,-4.67,1,1
67980,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_rsi40,2,3.89,0.2667,17/07/2020 16:45,1595004299999,0.2613,1595033099999,1,2.0,1,2
16341,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,6.44,0.3426,17/07/2020 17:15,1595006099999,0.3324,1595013299999,1,2.0,1,3
442928,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,4.86,0.10247,17/07/2020 17:15,1595006099999,0.09905,1595033099999,1,2.0,1,4
480592,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bearish_divergence_below_rsi40,2,3.98,0.398,17/07/2020 23:30,1595028599999,0.3873,1595035799999,1,2.0,1,3
328254,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,4.38,2.313,18/07/2020 02:30,1595039399999,2.23,1595250899999,1,2.0,1,1
246031,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_below_rsi40,2,3.08,1.78617,18/07/2020 19:45,1595101499999,1.7276,1595139299999,1,2.0,1,2
480599,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bearish_divergence_below_rsi40,2,3.7,0.414,18/07/2020 20:00,1595102399999,0.4317,1595143799999,0,-3.7,1,3
272746,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,1.09,42.47,18/07/2020 22:45,1595112299999,41.34,1595274299999,1,2.0,1,4
454075,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.68,0.199,19/07/2020 03:00,1595127599999,0.1913,1595274299999,1,2.0,1,5
40697,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,2.51,4.386,19/07/2020 10:30,1595154599999,4.242,1595160899999,1,2.0,1,4
86127,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,2.8,17.633,19/07/2020 16:00,1595174399999,18.24,1595204099999,0,-2.8,1,4
86130,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,1.86,17.982,20/07/2020 10:30,1595240999999,17.613,1595268899999,1,2.0,1,4
177534,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,1.31,6.121,20/07/2020 11:00,1595242799999,5.987,1595274299999,1,2.0,1,5
312883,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_below_rsi40,2,1.17,1.5867,20/07/2020 12:15,1595247299999,1.6667,1595258099999,0,-1.17,1,6
114788,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_below_rsi40,2,7.93,159.01,20/07/2020 19:30,1595273399999,152.55,1595273399999,1,2.0,1,4
231090,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,2.7,0.2483,20/07/2020 19:45,1595274299999,0.2583,1595294099999,0,-2.7,1,4
476024,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_rsi40,2,2.41,0.01781,21/07/2020 14:30,1595341799999,0.0183,1595423699999,0,-2.41,1,1
86133,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,1.57,17.704,21/07/2020 16:30,1595348999999,18.0,1595461499999,0,-1.57,1,2
454078,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,1.84,0.1976,21/07/2020 17:15,1595351699999,0.2017,1595444399999,0,-1.84,1,3
73105,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,1.47,229.37,21/07/2020 20:30,1595363399999,233.7,1595429999999,0,-1.47,1,4
320789,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,2.46,0.7262,21/07/2020 21:30,1595366999999,0.746,1595419199999,0,-2.46,1,5
137489,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,1.14,70.45,21/07/2020 21:45,1595367899999,72.4,1595376899999,0,-1.14,1,6
328261,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_rsi40,2,1.74,2.321,22/07/2020 04:00,1595390399999,2.393,1595457899999,0,-1.74,1,6
181715,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,1.3,243.67,22/07/2020 05:00,1595393999999,247.67,1595455199999,0,-1.3,1,7
298171,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_rsi40,2,1.68,11.421,23/07/2020 14:30,1595514599999,11.18,1595564999999,1,2.0,1,1
137495,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,1.45,72.64,23/07/2020 14:45,1595515499999,74.04,1595524499999,0,-1.45,1,2
442931,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.24,0.09935,23/07/2020 14:45,1595515499999,0.09637,1595524499999,1,2.0,1,3
402728,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,2.11,0.2594,23/07/2020 15:30,1595518199999,0.2535,1595561399999,1,2.0,1,4
258370,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,3.4,7.805,23/07/2020 18:30,1595528999999,7.629,1595580299999,1,2.0,1,3
177542,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,1.12,6.416,24/07/2020 00:45,1595551499999,6.262,1595572199999,1,2.0,1,4
448098,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,1.94,72.7,24/07/2020 01:00,1595552399999,74.27,1595732399999,0,-1.94,1,5
476027,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_rsi40,2,3.09,0.01916,24/07/2020 01:45,1595555099999,0.01874,1595562299999,1,2.0,1,6
86138,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,1.86,18.538,24/07/2020 03:45,1595562299999,18.995,1595604599999,0,-1.86,1,6
398348,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bearish_divergence_below_rsi40,2,7.02,2.1047,25/07/2020 10:30,1595672999999,2.2788,1595695499999,0,-7.02,1,2
417967,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,1.78,0.01819,25/07/2020 13:45,1595684699999,0.01852,1595699999999,0,-1.78,1,3
442934,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.18,0.09694,25/07/2020 13:45,1595684699999,0.0992,1595698199999,0,-2.18,1,4
86141,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,1.9,19.545,25/07/2020 14:15,1595686499999,20.071,1595717999999,0,-1.9,1,5
16350,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,2.61,0.3281,25/07/2020 17:00,1595696399999,0.3189,1595709899999,1,2.0,1,5
272749,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,2.92,48.2,26/07/2020 01:45,1595727899999,49.66,1595751299999,0,-2.92,1,1
442937,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,3.95,0.10199,26/07/2020 10:00,1595757599999,0.0999,1595758499999,1,2.0,1,1
11977,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,5.69,0.1464,26/07/2020 10:30,1595759399999,0.14115,1595760299999,1,2.0,1,1
73108,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,3.81,249.26,26/07/2020 10:30,1595759399999,244.07,1595767499999,1,2.0,1,2
137505,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,2.62,75.22,26/07/2020 10:30,1595759399999,73.25,1595862899999,1,2.0,1,3
177545,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,4.74,6.573,26/07/2020 10:30,1595759399999,6.906,1595815199999,0,-4.74,1,4
272752,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,5.13,48.29,26/07/2020 10:30,1595759399999,47.26,1595759399999,1,2.0,1,5
417972,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,4.68,0.01853,26/07/2020 10:30,1595759399999,0.01786,1595860199999,1,2.0,1,6
454083,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,4.16,0.2163,26/07/2020 10:30,1595759399999,0.2084,1595862899999,1,2.0,1,7
467248,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,3.54,64.82,26/07/2020 10:30,1595759399999,67.68,1595808899999,0,-3.54,1,8
181718,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_rsi40,2,5.07,305.66,26/07/2020 12:30,1595766599999,299.18,1595767499999,1,2.0,1,7
448101,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,2.79,77.28,27/07/2020 04:45,1595825099999,75.56,1595860199999,1,2.0,1,1
177548,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,4.67,7.02,27/07/2020 14:15,1595859299999,6.856,1595861999999,1,2.0,1,2
173197,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,2.36,2.736,27/07/2020 14:30,1595860199999,2.635,1595862899999,1,2.0,1,3
467251,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,3.76,67.66,27/07/2020 15:00,1595861999999,70.7,1595867399999,0,-3.76,1,3
454086,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_rsi40,2,3.52,0.2218,28/07/2020 03:45,1595907899999,0.2171,1595928599999,1,2.0,1,1
467257,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,4.12,70.13,28/07/2020 08:00,1595923199999,68.68,1595931299999,1,2.0,1,2
94770,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_below_rsi40,2,5.73,10830.0,28/07/2020 08:15,1595924099999,10580.0,1595932199999,1,2.0,1,3
137508,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,2.87,77.22,28/07/2020 08:45,1595925899999,80.26,1595948399999,0,-2.87,1,4
73116,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_rsi40,2,3.41,268.94,28/07/2020 09:00,1595926799999,286.57,1595944799999,0,-3.41,1,5
272755,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,2.7,52.68,28/07/2020 09:30,1595928599999,51.6,1595931299999,1,2.0,1,6
402741,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,2.89,0.2417,28/07/2020 09:30,1595928599999,0.2496,1595952899999,0,-2.89,1,7
231097,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,3.06,0.2695,28/07/2020 10:15,1595931299999,0.2784,1595950199999,0,-3.06,1,7
231100,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,3.02,0.2725,28/07/2020 22:45,1595976299999,0.2838,1596036599999,0,-3.02,1,1
173200,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,3.99,2.962,29/07/2020 01:00,1595984399999,3.1,1596003299999,0,-3.99,1,2
448104,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,2.54,80.9,29/07/2020 01:00,1595984399999,79.08,1596066299999,1,2.0,1,3
11980,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_rsi40,2,5.67,0.14302,29/07/2020 06:00,1596002399999,0.13805,1596063599999,1,2.0,1,4
476032,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_rsi40,2,3.15,0.01782,29/07/2020 06:15,1596003299999,0.0185,1596033899999,0,-3.15,1,5
442940,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_rsi40,2,2.53,0.09731,29/07/2020 07:00,1596005999999,0.0953,1596034799999,1,2.0,1,5
402745,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,2.38,0.2543,29/07/2020 08:45,1596012299999,0.2478,1596062699999,1,2.0,1,6
239355,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_below_rsi40,2,6.11,2.5701,29/07/2020 09:15,1596014099999,2.516,1596014999999,1,2.0,1,7
16355,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,3.72,0.3156,29/07/2020 09:30,1596014999999,0.3287,1596026699999,0,-3.72,1,8
320795,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_rsi40,2,2.77,0.7055,29/07/2020 09:30,1596014999999,0.6891,1596034799999,1,2.0,1,9
417975,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,2.99,0.01945,29/07/2020 09:30,1596014999999,0.01901,1596034799999,1,2.0,1,10
16359,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,3.86,0.316,29/07/2020 15:00,1596034799999,0.309,1596065399999,1,2.0,-1,-1
312890,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_below_rsi40,2,1.16,1.5972,29/07/2020 16:45,1596041099999,1.6209,1596052799999,0,-1.16,-1,-1
173203,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,3.05,3.05,29/07/2020 17:30,1596043799999,2.97,1596068099999,1,2.0,-1,-1
480607,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bearish_divergence_below_rsi40,2,4.13,0.395,29/07/2020 18:00,1596045599999,0.3871,1596062699999,1,2.0,-1,-1
137511,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,2.14,81.89,29/07/2020 23:30,1596065399999,80.03,1596068099999,1,2.0,1,1
467260,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_rsi40,2,2.04,72.4,29/07/2020 23:30,1596065399999,70.74,1596077099999,1,2.0,1,2
231103,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,3.37,0.2898,30/07/2020 05:45,1596087899999,0.3042,1596100499999,0,-3.37,1,1
16362,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_rsi40,2,4.93,0.33,30/07/2020 16:45,1596127499999,0.349,1596156299999,0,-4.93,1,1
63316,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_below_rsi40,2,7.75,3.9658,30/07/2020 23:15,1596150899999,4.3093,1596203099999,0,-7.75,1,2
448107,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,1.75,81.04,31/07/2020 00:00,1596153599999,82.75,1596204899999,0,-1.75,1,3
231106,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_rsi40,2,2.59,0.2966,31/07/2020 01:30,1596158999999,0.3053,1596255299999,0,-2.59,1,3
40708,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_rsi40,2,2.34,3.755,31/07/2020 16:00,1596211199999,3.853,1596243599999,0,-2.34,-1,-1
86144,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_rsi40,2,2.0,20.389,31/07/2020 16:00,1596211199999,20.829,1596240899999,0,-2.0,-1,-1
258377,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_rsi40,2,3.51,7.563,31/07/2020 16:00,1596211199999,7.847,1596245399999,0,-3.51,-1,-1
226291,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_rsi40,2,3.27,0.005827,31/07/2020 16:15,1596212099999,0.006033,1596310199999,0,-3.27,-1,-1
458052,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_below_rsi40,2,2.68,2.832,31/07/2020 16:30,1596212999999,2.915,1596258899999,0,-2.68,-1,-1
137516,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_below_rsi40,2,1.97,82.13,31/07/2020 23:15,1596237299999,84.1,1596246299999,0,-1.97,1,1
173206,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_below_rsi40,2,2.57,3.07,31/07/2020 23:15,1596237299999,3.2,1596251699999,0,-2.57,1,2
402750,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_rsi40,2,3.87,0.2683,01/08/2020 06:30,1596263399999,0.2797,1596274199999,0,-3.87,1,1
448115,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_rsi40,2,2.06,84.5,01/08/2020 11:45,1596282299999,86.86,1596286799999,0,-2.06,-1,-1
177551,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_rsi40,2,3.75,7.491,01/08/2020 13:15,1596287699999,7.836,1596302999999,0,-3.75,-1,-1
272761,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_rsi40,2,2.94,59.1,01/08/2020 13:15,1596287699999,61.0,1596302999999,0,-2.94,-1,-1
417978,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_rsi40,2,1.94,0.01969,01/08/2020 13:15,1596287699999,0.0201,1596287699999,0,-1.94,-1,-1
