,Source.Name,trade_symbol,trade_interval,strategy,takeprofit,stoploss,entry_price,UTC_entry time,entry_time,close_price,close_time,win,win_percentage
258513,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bullish_divergence_above_ema21,2,2.02,13.275,04/12/2020 19:30,1607110199999,12.851,1607119199999,0,-2.02
467413,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bullish_divergence_above_ema21,2,1.8,72.94,04/12/2020 19:30,1607110199999,70.75,1607119199999,0,-1.8
250713,KSMUSDT_15m_orders.xlsx,KSMUSDT,15m,bullish_divergence_above_ema21,2,3.29,53.235,04/12/2020 20:00,1607111999999,50.555,1607119199999,0,-3.29
430472,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bullish_divergence_above_ema21,2,1.97,0.016975,06/12/2020 11:00,1607252399999,0.01662,1607262299999,0,-1.97
52376,AXSUSDT_15m_orders.xlsx,AXSUSDT,15m,bullish_divergence_above_ema21,2,2.51,0.45377,06/12/2020 14:45,1607265899999,0.46767,1607283899999,1,2.0
68152,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bullish_divergence_above_ema21,2,1.94,0.2317,06/12/2020 14:45,1607265899999,0.2368,1607274899999,1,2.0
258515,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bullish_divergence_above_ema21,2,2.58,13.109,06/12/2020 14:45,1607265899999,13.506,1607284799999,1,2.0
342525,RLCUSDT_15m_orders.xlsx,RLCUSDT,15m,bullish_divergence_above_ema21,2,1.99,0.9442,06/12/2020 14:30,1607264999999,0.9645,1607289299999,1,2.0
293904,NEARUSDT_15m_orders.xlsx,NEARUSDT,15m,bullish_divergence_above_ema21,2,1.67,1.0513,06/12/2020 21:00,1607288399999,1.0296,1607290199999,0,-1.67
448288,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bullish_divergence_above_ema21,2,1.5,130.17,06/12/2020 14:45,1607265899999,133.82,1607296499999,1,2.0
349045,RSRUSDT_15m_orders.xlsx,RSRUSDT,15m,bullish_divergence_above_ema21,2,2.33,0.018974,06/12/2020 22:15,1607292899999,0.018516,1607294699999,0,-2.33
328404,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bullish_divergence_above_ema21,2,1.48,2.627,06/12/2020 20:00,1607284799999,2.691,1607322599999,1,2.0
250715,KSMUSDT_15m_orders.xlsx,KSMUSDT,15m,bullish_divergence_above_ema21,2,2.81,52.398,07/12/2020 00:00,1607299199999,53.8,1607324399999,1,2.0
173334,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bullish_divergence_above_ema21,2,1.39,2.951,06/12/2020 14:45,1607265899999,3.013,1607357699999,1,2.0
408729,TOMOUSDT_15m_orders.xlsx,TOMOUSDT,15m,bullish_divergence_above_ema21,2,3.11,0.7241,06/12/2020 14:45,1607265899999,0.7407,1607346899999,1,2.0
142527,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bullish_divergence_above_ema21,2,2.34,674.3,06/12/2020 15:00,1607266799999,690.1,1607345099999,1,2.0
378004,SOLUSDT_15m_orders.xlsx,SOLUSDT,15m,bullish_divergence_above_ema21,2,2.34,1.853,06/12/2020 20:15,1607285699999,1.8958,1607356799999,1,2.0
472179,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bullish_divergence_above_ema21,2,1.74,11.877,07/12/2020 12:45,1607345099999,12.236,1607346899999,1,2.0
476210,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bullish_divergence_above_ema21,2,4.15,0.03496,07/12/2020 12:45,1607345099999,0.03609,1607349599999,1,2.0
418127,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bullish_divergence_above_ema21,2,2.24,0.03074,06/12/2020 14:30,1607264999999,0.02989,1607365799999,0,-2.24
458196,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bullish_divergence_above_ema21,2,2.13,2.304,06/12/2020 14:45,1607265899999,2.22,1607365799999,0,-2.13
286537,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bullish_divergence_above_ema21,2,1.1,519.79,07/12/2020 16:45,1607359499999,510.84,1607365799999,0,-1.1
313034,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bullish_divergence_above_ema21,2,1.64,3.5954,07/12/2020 23:15,1607382899999,3.5341,1607402699999,0,-1.64
189445,FLMUSDT_15m_orders.xlsx,FLMUSDT,15m,bullish_divergence_above_ema21,2,1.58,0.1956,07/12/2020 23:30,1607383799999,0.1998,1607404499999,1,2.0
58547,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bullish_divergence_above_ema21,2,2.39,13.61,08/12/2020 00:45,1607388299999,13.975,1607390099999,1,2.0
258520,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bullish_divergence_above_ema21,2,1.23,13.041,07/12/2020 21:45,1607377499999,12.555,1607420699999,0,-1.23
306009,OCEANUSDT_15m_orders.xlsx,OCEANUSDT,15m,bullish_divergence_above_ema21,2,2.47,0.4275,07/12/2020 23:15,1607382899999,0.41627,1607411699999,0,-2.47
213368,HNTUSDT_15m_orders.xlsx,HNTUSDT,15m,bullish_divergence_above_ema21,2,1.95,1.4184,07/12/2020 23:30,1607383799999,1.3776,1607415299999,0,-1.95
40890,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bullish_divergence_above_ema21,2,1.04,5.114,08/12/2020 05:30,1607405399999,5.051,1607415299999,0,-1.04
282539,MATICUSDT_15m_orders.xlsx,MATICUSDT,15m,bullish_divergence_above_ema21,2,1.26,0.019,08/12/2020 05:45,1607406299999,0.0187,1607415299999,0,-1.26
378006,SOLUSDT_15m_orders.xlsx,SOLUSDT,15m,bullish_divergence_above_ema21,2,1.8,1.8149,08/12/2020 06:15,1607408099999,1.77,1607415299999,0,-1.8
378006,SOLUSDT_15m_orders.xlsx,SOLUSDT,15m,bullish_divergence_above_ema21,2,1.8,1.8149,08/12/2020 06:15,1607408099999,1.77,1607415299999,0,-1.8
132585,CVCUSDT_15m_orders.xlsx,CVCUSDT,15m,bullish_divergence_above_ema21,2,2.14,0.09733,08/12/2020 19:30,1607455799999,0.09403,1607461199999,0,-2.14
155694,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bullish_divergence_above_ema21,2,1.36,4.795,08/12/2020 22:30,1607466599999,4.71,1607468399999,0,-1.36
353187,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bullish_divergence_above_ema21,2,2.95,0.8552,09/12/2020 02:00,1607479199999,0.8915,1607487299999,1,2.0
293908,NEARUSDT_15m_orders.xlsx,NEARUSDT,15m,bullish_divergence_above_ema21,2,2.45,0.9329,09/12/2020 02:45,1607481899999,0.9581,1607495399999,1,2.0
342536,RLCUSDT_15m_orders.xlsx,RLCUSDT,15m,bullish_divergence_above_ema21,2,4.06,0.9275,09/12/2020 00:00,1607471999999,0.876,1607502599999,0,-4.06
7668,AAVEUSDT_15m_orders.xlsx,AAVEUSDT,15m,bullish_divergence_above_ema21,2,4.58,81.086,09/12/2020 02:45,1607481899999,75.18,1607502599999,0,-4.58
349049,RSRUSDT_15m_orders.xlsx,RSRUSDT,15m,bullish_divergence_above_ema21,2,3.08,0.017809,09/12/2020 03:15,1607483699999,0.017042,1607502599999,0,-3.08
86307,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bullish_divergence_above_ema21,2,1.78,27.806,09/12/2020 04:00,1607486399999,27.2,1607500799999,0,-1.78
177665,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bullish_divergence_above_ema21,2,1.96,5.763,09/12/2020 04:00,1607486399999,5.603,1607503499999,0,-1.96
220031,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bullish_divergence_above_ema21,2,2.47,0.388,09/12/2020 04:00,1607486399999,0.377,1607500799999,0,-2.47
328406,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bullish_divergence_above_ema21,2,2.76,2.426,09/12/2020 04:00,1607486399999,2.351,1607500799999,0,-2.76
382665,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence_above_ema21,2,4.54,1.0937,09/12/2020 04:00,1607486399999,1.043,1607502599999,0,-4.54
463153,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence_above_ema21,2,2.56,25600.0,09/12/2020 04:30,1607488199999,24934.2,1607499899999,0,-2.56
435324,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence_above_ema21,2,2.22,7.6548,09/12/2020 06:45,1607496299999,7.4154,1607500799999,0,-2.22
435324,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence_above_ema21,2,2.22,7.6548,09/12/2020 06:45,1607496299999,7.4154,1607500799999,0,-2.22
463153,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence_above_ema21,2,2.56,25600.0,09/12/2020 04:30,1607488199999,24934.2,1607499899999,0,-2.56
435324,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence_above_ema21,2,2.22,7.6548,09/12/2020 06:45,1607496299999,7.4154,1607500799999,0,-2.22
382665,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence_above_ema21,2,4.54,1.0937,09/12/2020 04:00,1607486399999,1.043,1607502599999,0,-4.54
463153,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence_above_ema21,2,2.56,25600.0,09/12/2020 04:30,1607488199999,24934.2,1607499899999,0,-2.56
435324,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence_above_ema21,2,2.22,7.6548,09/12/2020 06:45,1607496299999,7.4154,1607500799999,0,-2.22
328406,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bullish_divergence_above_ema21,2,2.76,2.426,09/12/2020 04:00,1607486399999,2.351,1607500799999,0,-2.76
382665,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence_above_ema21,2,4.54,1.0937,09/12/2020 04:00,1607486399999,1.043,1607502599999,0,-4.54
463153,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence_above_ema21,2,2.56,25600.0,09/12/2020 04:30,1607488199999,24934.2,1607499899999,0,-2.56
435324,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence_above_ema21,2,2.22,7.6548,09/12/2020 06:45,1607496299999,7.4154,1607500799999,0,-2.22
220031,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bullish_divergence_above_ema21,2,2.47,0.388,09/12/2020 04:00,1607486399999,0.377,1607500799999,0,-2.47
328406,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bullish_divergence_above_ema21,2,2.76,2.426,09/12/2020 04:00,1607486399999,2.351,1607500799999,0,-2.76
382665,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence_above_ema21,2,4.54,1.0937,09/12/2020 04:00,1607486399999,1.043,1607502599999,0,-4.54
463153,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence_above_ema21,2,2.56,25600.0,09/12/2020 04:30,1607488199999,24934.2,1607499899999,0,-2.56
435324,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence_above_ema21,2,2.22,7.6548,09/12/2020 06:45,1607496299999,7.4154,1607500799999,0,-2.22
177665,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bullish_divergence_above_ema21,2,1.96,5.763,09/12/2020 04:00,1607486399999,5.603,1607503499999,0,-1.96
220031,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bullish_divergence_above_ema21,2,2.47,0.388,09/12/2020 04:00,1607486399999,0.377,1607500799999,0,-2.47
328406,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bullish_divergence_above_ema21,2,2.76,2.426,09/12/2020 04:00,1607486399999,2.351,1607500799999,0,-2.76
382665,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence_above_ema21,2,4.54,1.0937,09/12/2020 04:00,1607486399999,1.043,1607502599999,0,-4.54
463153,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence_above_ema21,2,2.56,25600.0,09/12/2020 04:30,1607488199999,24934.2,1607499899999,0,-2.56
435324,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence_above_ema21,2,2.22,7.6548,09/12/2020 06:45,1607496299999,7.4154,1607500799999,0,-2.22
86307,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bullish_divergence_above_ema21,2,1.78,27.806,09/12/2020 04:00,1607486399999,27.2,1607500799999,0,-1.78
177665,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bullish_divergence_above_ema21,2,1.96,5.763,09/12/2020 04:00,1607486399999,5.603,1607503499999,0,-1.96
220031,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bullish_divergence_above_ema21,2,2.47,0.388,09/12/2020 04:00,1607486399999,0.377,1607500799999,0,-2.47
328406,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bullish_divergence_above_ema21,2,2.76,2.426,09/12/2020 04:00,1607486399999,2.351,1607500799999,0,-2.76
382665,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence_above_ema21,2,4.54,1.0937,09/12/2020 04:00,1607486399999,1.043,1607502599999,0,-4.54
463153,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence_above_ema21,2,2.56,25600.0,09/12/2020 04:30,1607488199999,24934.2,1607499899999,0,-2.56
435324,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence_above_ema21,2,2.22,7.6548,09/12/2020 06:45,1607496299999,7.4154,1607500799999,0,-2.22
349049,RSRUSDT_15m_orders.xlsx,RSRUSDT,15m,bullish_divergence_above_ema21,2,3.08,0.017809,09/12/2020 03:15,1607483699999,0.017042,1607502599999,0,-3.08
86307,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bullish_divergence_above_ema21,2,1.78,27.806,09/12/2020 04:00,1607486399999,27.2,1607500799999,0,-1.78
177665,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bullish_divergence_above_ema21,2,1.96,5.763,09/12/2020 04:00,1607486399999,5.603,1607503499999,0,-1.96
220031,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bullish_divergence_above_ema21,2,2.47,0.388,09/12/2020 04:00,1607486399999,0.377,1607500799999,0,-2.47
328406,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bullish_divergence_above_ema21,2,2.76,2.426,09/12/2020 04:00,1607486399999,2.351,1607500799999,0,-2.76
382665,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence_above_ema21,2,4.54,1.0937,09/12/2020 04:00,1607486399999,1.043,1607502599999,0,-4.54
463153,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence_above_ema21,2,2.56,25600.0,09/12/2020 04:30,1607488199999,24934.2,1607499899999,0,-2.56
435324,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence_above_ema21,2,2.22,7.6548,09/12/2020 06:45,1607496299999,7.4154,1607500799999,0,-2.22
58553,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bullish_divergence_above_ema21,2,2.19,12.014,10/12/2020 08:30,1607588999999,11.745,1607600699999,0,-2.19
77648,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bullish_divergence_above_ema21,2,4.06,1.357,10/12/2020 09:30,1607592599999,1.28929,1607595299999,0,-4.06
272910,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bullish_divergence_above_ema21,2,2.43,74.93,10/12/2020 20:00,1607630399999,73.07,1607646599999,0,-2.43
63506,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bullish_divergence_above_ema21,2,4.84,6.5693,10/12/2020 20:15,1607631299999,6.175,1607647499999,0,-4.84
246203,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bullish_divergence_above_ema21,2,1.81,0.86786,10/12/2020 20:15,1607631299999,0.851,1607647499999,0,-1.81
268900,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bullish_divergence_above_ema21,2,2.12,0.17776,10/12/2020 20:30,1607632199999,0.17333,1607645699999,0,-2.12
369382,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bullish_divergence_above_ema21,2,6.88,0.13318,10/12/2020 20:30,1607632199999,0.12149,1607647499999,0,-6.88
369382,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bullish_divergence_above_ema21,2,6.88,0.13318,10/12/2020 20:30,1607632199999,0.12149,1607647499999,0,-6.88
268900,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bullish_divergence_above_ema21,2,2.12,0.17776,10/12/2020 20:30,1607632199999,0.17333,1607645699999,0,-2.12
369382,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bullish_divergence_above_ema21,2,6.88,0.13318,10/12/2020 20:30,1607632199999,0.12149,1607647499999,0,-6.88
246203,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bullish_divergence_above_ema21,2,1.81,0.86786,10/12/2020 20:15,1607631299999,0.851,1607647499999,0,-1.81
268900,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bullish_divergence_above_ema21,2,2.12,0.17776,10/12/2020 20:30,1607632199999,0.17333,1607645699999,0,-2.12
369382,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bullish_divergence_above_ema21,2,6.88,0.13318,10/12/2020 20:30,1607632199999,0.12149,1607647499999,0,-6.88
426126,UNIUSDT_15m_orders.xlsx,UNIUSDT,15m,bullish_divergence_above_ema21,2,1.28,2.9777,11/12/2020 21:00,1607720399999,3.068,1607732999999,1,2.0
58557,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bullish_divergence_above_ema21,2,1.38,11.166,11/12/2020 22:00,1607723999999,11.439,1607732999999,1,2.0
23905,ALPHAUSDT_15m_orders.xlsx,ALPHAUSDT,15m,bullish_divergence_above_ema21,2,4.98,0.18256,12/12/2020 01:15,1607735699999,0.18667,1607741099999,1,2.0
77654,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bullish_divergence_above_ema21,2,2.16,1.10789,13/12/2020 05:30,1607837399999,1.132,1607840999999,1,2.0
306021,OCEANUSDT_15m_orders.xlsx,OCEANUSDT,15m,bullish_divergence_above_ema21,2,2.09,0.37809,13/12/2020 05:30,1607837399999,0.38735,1607845499999,1,2.0
114989,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bullish_divergence_above_ema21,2,2.02,143.06,13/12/2020 05:45,1607838299999,146.01,1607843699999,1,2.0
213379,HNTUSDT_15m_orders.xlsx,HNTUSDT,15m,bullish_divergence_above_ema21,2,1.52,1.1878,13/12/2020 06:30,1607840999999,1.2151,1607848199999,1,2.0
167601,ENJUSDT_15m_orders.xlsx,ENJUSDT,15m,bullish_divergence_above_ema21,2,1.89,0.14376,14/12/2020 02:45,1607913899999,0.1505,1607921999999,1,2.0
239557,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bullish_divergence_above_ema21,2,1.81,1.5454,14/12/2020 06:30,1607927399999,1.516,1607952599999,0,-1.81
268904,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bullish_divergence_above_ema21,2,1.58,0.17642,14/12/2020 06:30,1607927399999,0.17312,1607944499999,0,-1.58
476225,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bullish_divergence_above_ema21,2,1.67,0.03227,14/12/2020 08:00,1607932799999,0.03155,1607948999999,0,-1.67
321005,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bullish_divergence_above_ema21,2,1.04,0.5094,14/12/2020 09:00,1607936399999,0.5016,1607943599999,0,-1.04
239559,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bullish_divergence_above_ema21,2,1.51,1.544,14/12/2020 15:30,1607959799999,1.5784,1607964299999,1,2.0
77662,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bullish_divergence_above_ema21,2,1.57,1.11752,14/12/2020 14:00,1607954399999,1.15343,1607998499999,1,2.0
463163,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence_above_ema21,2,1.73,25460.8,14/12/2020 14:00,1607954399999,26032.2,1607979599999,1,2.0
68169,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bullish_divergence_above_ema21,2,1.5,0.2134,14/12/2020 14:15,1607955299999,0.2198,1607975099999,1,2.0
73254,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bullish_divergence_above_ema21,2,1.85,269.73,14/12/2020 18:45,1607971499999,280.0,1607988599999,1,2.0
48354,AVAXUSDT_15m_orders.xlsx,AVAXUSDT,15m,bullish_divergence_above_ema21,2,1.32,3.2376,14/12/2020 19:15,1607973299999,3.179,1607977799999,0,-1.32
48356,AVAXUSDT_15m_orders.xlsx,AVAXUSDT,15m,bullish_divergence_above_ema21,2,1.75,3.1195,15/12/2020 07:30,1608017399999,3.1862,1608041699999,1,2.0
448306,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bullish_divergence_above_ema21,2,1.47,153.41,15/12/2020 08:00,1608019199999,150.6,1608067799999,0,-1.47
258535,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bullish_divergence_above_ema21,2,1.78,12.729,15/12/2020 10:45,1608029099999,12.336,1608078599999,0,-1.78
195163,FTMUSDT_15m_orders.xlsx,FTMUSDT,15m,bullish_divergence_above_ema21,2,2.39,0.021064,15/12/2020 11:00,1608029999999,0.020437,1608078599999,0,-2.39
231333,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bullish_divergence_above_ema21,2,1.74,0.2993,15/12/2020 11:15,1608030899999,0.307,1608038999999,1,2.0
313049,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bullish_divergence_above_ema21,2,2.23,3.206,15/12/2020 11:15,1608030899999,3.1228,1608077699999,0,-2.23
353213,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bullish_divergence_above_ema21,2,1.42,0.9062,15/12/2020 11:15,1608030899999,0.9265,1608042599999,1,2.0
298367,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bullish_divergence_above_ema21,2,1.79,17.031,15/12/2020 11:15,1608030899999,16.663,1608089399999,0,-1.79
369386,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bullish_divergence_above_ema21,2,2.86,0.1146,16/12/2020 05:00,1608094799999,0.11981,1608098399999,1,2.0
177677,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bullish_divergence_above_ema21,2,1.25,6.015,14/12/2020 14:00,1607954399999,6.205,1608127199999,1,2.0
467425,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bullish_divergence_above_ema21,2,2.01,67.75,15/12/2020 11:15,1608030899999,69.62,1608126299999,1,2.0
448308,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bullish_divergence_above_ema21,2,1.77,149.9,16/12/2020 02:45,1608086699999,153.41,1608116399999,1,2.0
349055,RSRUSDT_15m_orders.xlsx,RSRUSDT,15m,bullish_divergence_above_ema21,2,2.17,0.018742,16/12/2020 05:30,1608096599999,0.019146,1608110099999,1,2.0
63515,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bullish_divergence_above_ema21,2,2.81,6.4308,16/12/2020 06:15,1608099299999,6.5859,1608115499999,1,2.0
408747,TOMOUSDT_15m_orders.xlsx,TOMOUSDT,15m,bullish_divergence_above_ema21,2,2.42,0.7453,16/12/2020 06:30,1608100199999,0.7675,1608109199999,1,2.0
132596,CVCUSDT_15m_orders.xlsx,CVCUSDT,15m,bullish_divergence_above_ema21,2,2.6,0.09334,16/12/2020 07:00,1608101999999,0.09077,1608124499999,0,-2.6
313051,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bullish_divergence_above_ema21,2,1.78,3.1329,16/12/2020 07:00,1608101999999,3.2393,1608127199999,1,2.0
123026,CRVUSDT_15m_orders.xlsx,CRVUSDT,15m,bullish_divergence_above_ema21,2,5.41,0.629,16/12/2020 14:15,1608128099999,0.643,1608131699999,1,2.0
220041,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bullish_divergence_above_ema21,2,4.12,0.4056,16/12/2020 14:30,1608128999999,0.4141,1608130799999,1,2.0
7686,AAVEUSDT_15m_orders.xlsx,AAVEUSDT,15m,bullish_divergence_above_ema21,2,5.65,87.973,17/12/2020 10:30,1608200999999,82.869,1608229799999,0,-5.65
16569,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bullish_divergence_above_ema21,2,5.91,0.3435,17/12/2020 10:30,1608200999999,0.351,1608222599999,1,2.0
16569,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bullish_divergence_above_ema21,2,5.91,0.3435,17/12/2020 10:30,1608200999999,0.351,1608222599999,1,2.0
155717,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bullish_divergence_above_ema21,2,2.72,5.4,18/12/2020 01:30,1608254999999,5.513,1608259499999,1,2.0
472202,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bullish_divergence_above_ema21,2,3.9,12.185,18/12/2020 01:45,1608255899999,12.515,1608261299999,1,2.0
81896,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bullish_divergence_above_ema21,2,2.47,0.06603,18/12/2020 01:45,1608255899999,0.06747,1608280199999,1,2.0
86331,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bullish_divergence_above_ema21,2,1.99,30.24,18/12/2020 01:45,1608255899999,30.895,1608280199999,1,2.0
167616,ENJUSDT_15m_orders.xlsx,ENJUSDT,15m,bullish_divergence_above_ema21,2,3.57,0.15588,18/12/2020 01:45,1608255899999,0.15934,1608280199999,1,2.0
398530,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bullish_divergence_above_ema21,2,2.02,0.9197,18/12/2020 02:00,1608256799999,0.9411,1608287399999,1,2.0
353220,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bullish_divergence_above_ema21,2,3.7,1.0023,18/12/2020 02:30,1608258599999,1.0244,1608272999999,1,2.0
382683,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence_above_ema21,2,2.51,1.14,18/12/2020 02:30,1608258599999,1.1687,1608280199999,1,2.0
402971,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bullish_divergence_above_ema21,2,3.84,0.8274,18/12/2020 02:30,1608258599999,0.845,1608280199999,1,2.0
48358,AVAXUSDT_15m_orders.xlsx,AVAXUSDT,15m,bullish_divergence_above_ema21,2,5.56,3.3315,18/12/2020 03:30,1608262199999,3.4173,1608278399999,1,2.0
115003,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bullish_divergence_above_ema21,2,4.54,157.34,18/12/2020 18:00,1608314399999,160.84,1608327899999,1,2.0
390241,STORJUSDT_15m_orders.xlsx,STORJUSDT,15m,bullish_divergence_above_ema21,2,1.7,0.3761,19/12/2020 23:15,1608419699999,0.3686,1608425099999,0,-1.7
40908,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bullish_divergence_above_ema21,2,2.92,5.372,18/12/2020 03:00,1608260399999,5.211,1608438599999,0,-2.92
213398,HNTUSDT_15m_orders.xlsx,HNTUSDT,15m,bullish_divergence_above_ema21,2,2.22,1.4427,19/12/2020 23:45,1608421499999,1.4081,1608437699999,0,-2.22
402979,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bullish_divergence_above_ema21,2,1.92,0.8901,20/12/2020 05:00,1608440399999,0.9085,1608443999999,1,2.0
23918,ALPHAUSDT_15m_orders.xlsx,ALPHAUSDT,15m,bullish_divergence_above_ema21,2,3.12,0.22908,20/12/2020 05:30,1608442199999,0.23479,1608447599999,1,2.0
