,Source.Name,trade_symbol,trade_interval,strategy,takeprofit,stoploss,entry_price,UTC_entry time,entry_time,close_price,close_time,win,win_percentage,action,position_count
476512,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bullish_divergence,2,2.06,0.07872,02/07/2021 11:15,1625224499999,0.0807,1625242499999,1,2.0,0,-1
269190,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bullish_divergence,2,1.26,0.24137,02/07/2021 11:30,1625225399999,0.24651,1625238899999,1,2.0,1,10
108991,CHRUSDT_15m_orders.xlsx,CHRUSDT,15m,bullish_divergence,2,1.44,0.1317,02/07/2021 11:45,1625226299999,0.1297,1625226299999,0,-1.44,0,-1
443362,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bullish_divergence,2,1.19,0.25518,02/07/2021 12:45,1625229899999,0.26055,1625237099999,1,2.0,0,-1
353612,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bullish_divergence,2,2.3,5.705,02/07/2021 13:00,1625230799999,5.824,1625234399999,1,2.0,0,-1
353614,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bullish_divergence,2,1.47,5.629,02/07/2021 21:30,1625261399999,5.796,1625266799999,1,2.0,1,1
246538,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bullish_divergence,2,1.33,1.575,04/07/2021 02:45,1625366699999,1.622,1625377499999,1,2.0,1,1
317536,ONEUSDT_15m_orders.xlsx,ONEUSDT,15m,bullish_divergence,2,1.53,0.06348,04/07/2021 02:45,1625366699999,0.0651,1625377499999,1,2.0,1,2
463437,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bullish_divergence,2,1.74,32123.0,04/07/2021 02:45,1625366699999,32919.0,1625378399999,1,2.0,1,3
68408,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bullish_divergence,2,1.73,0.5771,04/07/2021 03:15,1625368499999,0.5944,1625382899999,1,2.0,1,4
127341,CTKUSDT_15m_orders.xlsx,CTKUSDT,15m,bullish_divergence,2,1.84,1.143,04/07/2021 03:15,1625368499999,1.169,1625381999999,1,2.0,1,5
231560,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bullish_divergence,2,1.63,0.8097,04/07/2021 03:30,1625369399999,0.8264,1625377499999,1,2.0,1,6
112052,CHZUSDT_15m_orders.xlsx,CHZUSDT,15m,bullish_divergence,2,1.11,0.23952,05/07/2021 04:30,1625459399999,0.23666,1625484599999,0,-1.11,1,1
189767,FLMUSDT_15m_orders.xlsx,FLMUSDT,15m,bullish_divergence,2,1.36,0.376,05/07/2021 04:30,1625459399999,0.3844,1625480999999,1,2.0,1,2
282807,MATICUSDT_15m_orders.xlsx,MATICUSDT,15m,bullish_divergence,2,1.45,1.131,05/07/2021 04:45,1625460299999,1.109,1625485499999,0,-1.45,1,3
366249,SFPUSDT_15m_orders.xlsx,SFPUSDT,15m,bullish_divergence,2,2.25,0.7126,05/07/2021 04:45,1625460299999,0.695,1625484599999,0,-2.25,1,4
142938,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bullish_divergence,2,1.6,1539.4,05/07/2021 06:00,1625464799999,1574.2,1625481899999,1,2.0,1,5
186646,FILUSDT_15m_orders.xlsx,FILUSDT,15m,bullish_divergence,2,1.1,57.45,05/07/2021 06:00,1625464799999,56.46,1625484599999,0,-1.1,1,6
273236,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bullish_divergence,2,1.14,140.6,05/07/2021 06:00,1625464799999,136.66,1625484599999,0,-1.14,1,7
298661,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bullish_divergence,2,1.27,36.664,05/07/2021 06:00,1625464799999,37.476,1625483699999,1,2.0,1,8
357995,RVNUSDT_15m_orders.xlsx,RVNUSDT,15m,bullish_divergence,2,1.07,0.05418,05/07/2021 06:00,1625464799999,0.05355,1625470199999,0,-1.07,1,9
52698,AXSUSDT_15m_orders.xlsx,AXSUSDT,15m,bullish_divergence,2,1.98,8.089,05/07/2021 09:15,1625476499999,8.275,1625481899999,1,2.0,1,9
127343,CTKUSDT_15m_orders.xlsx,CTKUSDT,15m,bullish_divergence,2,5.5,1.163,05/07/2021 12:30,1625488199999,1.195,1625488199999,1,2.0,1,1
16881,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bullish_divergence,2,2.27,0.8573,05/07/2021 14:00,1625493599999,0.8755,1625505299999,1,2.0,1,1
250998,KSMUSDT_15m_orders.xlsx,KSMUSDT,15m,bullish_divergence,2,3.55,199.07,05/07/2021 14:00,1625493599999,203.22,1625507999999,1,2.0,1,2
353619,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bullish_divergence,2,3.06,5.982,05/07/2021 14:00,1625493599999,6.198,1625513399999,1,2.0,1,3
476513,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bullish_divergence,2,3.23,0.0793,05/07/2021 14:00,1625493599999,0.08113,1625527799999,1,2.0,1,4
55789,BAKEUSDT_15m_orders.xlsx,BAKEUSDT,15m,bullish_divergence,2,2.76,1.8511,05/07/2021 14:15,1625494499999,1.8889,1625509799999,1,2.0,1,5
115304,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bullish_divergence,2,2.71,423.78,05/07/2021 14:15,1625494499999,432.98,1625502599999,1,2.0,1,6
137912,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bullish_divergence,2,2.24,132.02,05/07/2021 14:15,1625494499999,134.92,1625509799999,1,2.0,1,7
155994,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bullish_divergence,2,2.47,15.104,05/07/2021 14:15,1625494499999,15.417,1625508899999,1,2.0,1,8
277593,MANAUSDT_15m_orders.xlsx,MANAUSDT,15m,bullish_divergence,2,3.62,0.5468,05/07/2021 14:15,1625494499999,0.5614,1625532299999,1,2.0,1,9
286839,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bullish_divergence,2,2.67,2704.2,05/07/2021 14:15,1625494499999,2767.6,1625514299999,1,2.0,1,10
310224,OGNUSDT_15m_orders.xlsx,OGNUSDT,15m,bullish_divergence,2,2.63,0.642,05/07/2021 14:15,1625494499999,0.6214,1625507099999,0,-2.63,0,-1
472462,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bullish_divergence,2,2.6,63.531,05/07/2021 14:15,1625494499999,65.517,1625544899999,1,2.0,0,-1
4213,1INCHUSDT_15m_orders.xlsx,1INCHUSDT,15m,bullish_divergence,2,1.84,2.3893,05/07/2021 14:30,1625495399999,2.3423,1625507099999,0,-1.84,0,-1
217514,HOTUSDT_15m_orders.xlsx,HOTUSDT,15m,bullish_divergence,2,1.7,0.005944,05/07/2021 14:30,1625495399999,0.006078,1625530499999,1,2.0,0,-1
246545,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bullish_divergence,2,2.01,1.542,05/07/2021 14:30,1625495399999,1.507,1625507099999,0,-2.01,0,-1
321266,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bullish_divergence,2,1.97,0.6957,05/07/2021 14:30,1625495399999,0.6778,1625507099999,0,-1.97,0,-1
349319,RSRUSDT_15m_orders.xlsx,RSRUSDT,15m,bullish_divergence,2,2.63,0.02406,05/07/2021 14:30,1625495399999,0.024675,1625515199999,1,2.0,0,-1
440271,XEMUSDT_15m_orders.xlsx,XEMUSDT,15m,bullish_divergence,2,2.86,0.1293,05/07/2021 14:30,1625495399999,0.1327,1625512499999,1,2.0,0,-1
443364,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bullish_divergence,2,1.58,0.25428,05/07/2021 14:30,1625495399999,0.25956,1625509799999,1,2.0,0,-1
21107,ALICEUSDT_15m_orders.xlsx,ALICEUSDT,15m,bullish_divergence,2,3.38,4.467,05/07/2021 14:45,1625496299999,4.573,1625509799999,1,2.0,0,-1
86592,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bullish_divergence,2,1.57,296.76,05/07/2021 14:45,1625496299999,303.19,1625509799999,1,2.0,0,-1
167849,ENJUSDT_15m_orders.xlsx,ENJUSDT,15m,bullish_divergence,2,2.79,1.101,05/07/2021 14:45,1625496299999,1.1256,1625530499999,1,2.0,0,-1
177914,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bullish_divergence,2,2.49,54.048,05/07/2021 14:45,1625496299999,55.175,1625509799999,1,2.0,0,-1
186648,FILUSDT_15m_orders.xlsx,FILUSDT,15m,bullish_divergence,2,1.32,56.433,05/07/2021 14:45,1625496299999,55.556,1625500799999,0,-1.32,0,-1
422847,UNFIUSDT_15m_orders.xlsx,UNFIUSDT,15m,bullish_divergence,2,2.21,5.844,05/07/2021 14:45,1625496299999,5.322,1625507099999,0,-2.21,0,-1
77981,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bullish_divergence,2,2.29,1.1129,05/07/2021 15:00,1625497199999,1.0813,1625507099999,0,-2.29,0,-1
99173,BTSUSDT_15m_orders.xlsx,BTSUSDT,15m,bullish_divergence,2,1.88,0.04262,05/07/2021 15:00,1625497199999,0.0413,1625507099999,0,-1.88,0,-1
182188,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bullish_divergence,2,2.26,2225.15,05/07/2021 15:00,1625497199999,2155.04,1625507099999,0,-2.26,0,-1
207622,GTCUSDT_15m_orders.xlsx,GTCUSDT,15m,bullish_divergence,2,2.5,6.841,05/07/2021 15:00,1625497199999,6.6,1625507099999,0,-2.5,0,-1
263859,LITUSDT_15m_orders.xlsx,LITUSDT,15m,bullish_divergence,2,2.8,2.253,05/07/2021 15:00,1625497199999,2.384,1625503499999,1,2.0,0,-1
369641,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bullish_divergence,2,3.26,0.22536,05/07/2021 15:00,1625497199999,0.23182,1625511599999,1,2.0,0,-1
383059,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence,2,1.77,3.272,05/07/2021 15:00,1625497199999,3.21,1625501699999,0,-1.77,0,-1
390471,STORJUSDT_15m_orders.xlsx,STORJUSDT,15m,bullish_divergence,2,2.54,0.8396,05/07/2021 15:00,1625497199999,0.8568,1625512499999,1,2.0,0,-1
398789,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bullish_divergence,2,2.43,1.9522,05/07/2021 15:00,1625497199999,1.8903,1625507099999,0,-2.43,0,-1
413597,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bullish_divergence,2,2.53,37.61,05/07/2021 15:00,1625497199999,36.35,1625507099999,0,-2.53,0,-1
186649,FILUSDT_15m_orders.xlsx,FILUSDT,15m,bullish_divergence,2,1.37,56.329,05/07/2021 16:15,1625501699999,55.428,1625501699999,0,-1.37,0,-1
4214,1INCHUSDT_15m_orders.xlsx,1INCHUSDT,15m,bullish_divergence,2,2.44,2.4009,05/07/2021 18:00,1625507999999,2.4533,1625514299999,1,2.0,1,9
63816,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bullish_divergence,2,2.88,5.9486,05/07/2021 18:00,1625507999999,6.0792,1625513399999,1,2.0,1,10
77982,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bullish_divergence,2,2.98,1.1145,05/07/2021 18:00,1625507999999,1.1992,1625509799999,1,2.0,0,-1
95191,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bullish_divergence,2,1.92,33680.02,05/07/2021 18:00,1625507999999,34672.44,1625544899999,1,2.0,0,-1
112054,CHZUSDT_15m_orders.xlsx,CHZUSDT,15m,bullish_divergence,2,2.32,0.23432,05/07/2021 18:00,1625507999999,0.24135,1625544899999,1,2.0,0,-1
119664,COTIUSDT_15m_orders.xlsx,COTIUSDT,15m,bullish_divergence,2,3.24,0.13204,05/07/2021 18:00,1625507999999,0.13557,1625513399999,1,2.0,0,-1
246547,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bullish_divergence,2,2.71,1.549,05/07/2021 18:00,1625507999999,1.587,1625513399999,1,2.0,0,-1
258884,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bullish_divergence,2,2.94,18.301,05/07/2021 18:00,1625507999999,18.677,1625523299999,1,2.0,0,-1
313313,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bullish_divergence,2,2.84,4.3835,05/07/2021 18:00,1625507999999,4.4754,1625525099999,1,2.0,0,-1
321267,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bullish_divergence,2,2.66,0.6963,05/07/2021 18:00,1625507999999,0.7242,1625512499999,1,2.0,0,-1
328643,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bullish_divergence,2,2.68,6.987,05/07/2021 18:00,1625507999999,7.367,1625532299999,1,2.0,0,-1
338424,RENUSDT_15m_orders.xlsx,RENUSDT,15m,bullish_divergence,2,2.54,0.36421,05/07/2021 18:00,1625507999999,0.37194,1625509799999,1,2.0,0,-1
366251,SFPUSDT_15m_orders.xlsx,SFPUSDT,15m,bullish_divergence,2,2.3,0.687,05/07/2021 18:00,1625507999999,0.7033,1625521499999,1,2.0,0,-1
378355,SOLUSDT_15m_orders.xlsx,SOLUSDT,15m,bullish_divergence,2,2.12,33.06,05/07/2021 18:00,1625507999999,33.888,1625544899999,1,2.0,0,-1
266,1000SHIBUSDT_15m_orders.xlsx,1000SHIBUSDT,15m,bullish_divergence,2,2.27,0.008339,05/07/2021 18:15,1625508899999,0.008583,1625534999999,1,2.0,1,10
147366,DENTUSDT_15m_orders.xlsx,DENTUSDT,15m,bullish_divergence,2,3.1,0.002384,05/07/2021 18:15,1625508899999,0.002442,1625545799999,1,2.0,0,-1
182189,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bullish_divergence,2,2.85,2218.35,05/07/2021 18:15,1625508899999,2292.14,1625544899999,1,2.0,0,-1
306344,OCEANUSDT_15m_orders.xlsx,OCEANUSDT,15m,bullish_divergence,2,2.69,0.43964,05/07/2021 18:15,1625508899999,0.451,1625544899999,1,2.0,0,-1
430772,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bullish_divergence,2,2.92,0.0836,05/07/2021 18:15,1625508899999,0.08587,1625544899999,1,2.0,0,-1
481096,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bullish_divergence,2,2.58,0.6868,05/07/2021 18:15,1625508899999,0.7009,1625516099999,1,2.0,0,-1
342885,RLCUSDT_15m_orders.xlsx,RLCUSDT,15m,bullish_divergence,2,3.74,2.7679,05/07/2021 18:30,1625509799999,2.8582,1625544899999,1,2.0,1,10
41201,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bullish_divergence,2,2.55,13.144,06/07/2021 18:30,1625596199999,13.429,1625628599999,1,2.0,1,1
177916,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bullish_divergence,2,1.08,54.016,06/07/2021 22:15,1625609699999,55.193,1625633099999,1,2.0,1,2
58933,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bullish_divergence,2,1.92,24.782,07/07/2021 01:00,1625619599999,25.323,1625634899999,1,2.0,1,3
390478,STORJUSDT_15m_orders.xlsx,STORJUSDT,15m,bullish_divergence,2,1.35,0.9552,08/07/2021 02:00,1625709599999,0.9768,1625711399999,1,2.0,1,1
422859,UNFIUSDT_15m_orders.xlsx,UNFIUSDT,15m,bullish_divergence,2,1.7,6.694,08/07/2021 02:30,1625711399999,6.495,1625714099999,0,-1.7,1,2
16889,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bullish_divergence,2,1.09,0.8887,08/07/2021 03:45,1625715899999,0.8781,1625718599999,0,-1.09,1,1
48605,AVAXUSDT_15m_orders.xlsx,AVAXUSDT,15m,bullish_divergence,2,1.7,12.584,08/07/2021 03:45,1625715899999,12.364,1625717699999,0,-1.7,1,2
58935,BALUSDT_15m_orders.xlsx,BALUSDT,15m,bullish_divergence,2,1.47,23.759,08/07/2021 03:45,1625715899999,23.257,1625717699999,0,-1.47,1,3
119671,COTIUSDT_15m_orders.xlsx,COTIUSDT,15m,bullish_divergence,2,2.11,0.13849,08/07/2021 03:45,1625715899999,0.13493,1625722199999,0,-2.11,1,4
147373,DENTUSDT_15m_orders.xlsx,DENTUSDT,15m,bullish_divergence,2,1.85,0.002378,08/07/2021 03:45,1625715899999,0.00233,1625723999999,0,-1.85,1,5
149867,DGBUSDT_15m_orders.xlsx,DGBUSDT,15m,bullish_divergence,2,2.25,0.04352,08/07/2021 03:45,1625715899999,0.04254,1625719499999,0,-2.25,1,6
189772,FLMUSDT_15m_orders.xlsx,FLMUSDT,15m,bullish_divergence,2,2.17,0.4011,08/07/2021 03:45,1625715899999,0.3906,1625719499999,0,-2.17,1,7
269201,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bullish_divergence,2,1.94,0.25191,08/07/2021 03:45,1625715899999,0.24692,1625720399999,0,-1.94,1,8
338433,RENUSDT_15m_orders.xlsx,RENUSDT,15m,bullish_divergence,2,2.27,0.38562,08/07/2021 03:45,1625715899999,0.37642,1625722199999,0,-2.27,1,9
349329,RSRUSDT_15m_orders.xlsx,RSRUSDT,15m,bullish_divergence,2,2.33,0.025553,08/07/2021 03:45,1625715899999,0.024793,1625720399999,0,-2.33,1,10
373663,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bullish_divergence,2,1.91,10.44,08/07/2021 03:45,1625715899999,10.16,1625719499999,0,-1.91,0,-1
394577,SUSHIUSDT_15m_orders.xlsx,SUSHIUSDT,15m,bullish_divergence,2,1.83,8.538,08/07/2021 03:45,1625715899999,8.342,1625719499999,0,-1.83,0,-1
409054,TOMOUSDT_15m_orders.xlsx,TOMOUSDT,15m,bullish_divergence,2,1.88,1.9704,08/07/2021 03:45,1625715899999,1.9333,1625722199999,0,-1.88,0,-1
458460,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bullish_divergence,2,1.66,2.833,08/07/2021 03:45,1625715899999,2.772,1625723999999,0,-1.66,0,-1
472468,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bullish_divergence,2,2.08,63.185,08/07/2021 03:45,1625715899999,61.604,1625720399999,0,-2.08,0,-1
258891,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bullish_divergence,2,1.49,19.192,08/07/2021 04:00,1625716799999,18.755,1625723999999,0,-1.49,0,-1
306352,OCEANUSDT_15m_orders.xlsx,OCEANUSDT,15m,bullish_divergence,2,1.86,0.4722,08/07/2021 04:00,1625716799999,0.462,1625720399999,0,-1.86,0,-1
137917,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bullish_divergence,2,1.1,130.96,08/07/2021 05:00,1625720399999,129.42,1625720399999,0,-1.1,1,6
155999,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bullish_divergence,2,1.13,16.046,08/07/2021 05:00,1625720399999,15.702,1625723999999,0,-1.13,1,7
246557,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bullish_divergence,2,1.44,1.598,08/07/2021 05:00,1625720399999,1.573,1625722199999,0,-1.44,1,8
328645,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bullish_divergence,2,1.22,6.799,08/07/2021 05:00,1625720399999,6.716,1625720399999,0,-1.22,1,9
383068,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bullish_divergence,2,1.04,3.466,08/07/2021 05:00,1625720399999,3.425,1625720399999,0,-1.04,1,10
413599,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bullish_divergence,2,1.35,40.12,08/07/2021 05:00,1625720399999,39.51,1625720399999,0,-1.35,0,-1
357997,RVNUSDT_15m_orders.xlsx,RVNUSDT,15m,bullish_divergence,2,1.23,0.05134,08/07/2021 05:15,1625721299999,0.0503,1625723099999,0,-1.23,-1,-1
398794,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bullish_divergence,2,1.13,2.0457,08/07/2021 05:15,1625721299999,2.0076,1625723099999,0,-1.13,-1,-1
268,1000SHIBUSDT_15m_orders.xlsx,1000SHIBUSDT,15m,bullish_divergence,2,1.69,0.008239,08/07/2021 06:15,1625724899999,0.008087,1625724899999,0,-1.69,-1,-1
27913,ANKRUSDT_15m_orders.xlsx,ANKRUSDT,15m,bullish_divergence,2,1.91,0.07382,08/07/2021 06:15,1625724899999,0.07217,1625724899999,0,-1.91,-1,-1
41203,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bullish_divergence,2,2.24,12.332,08/07/2021 06:15,1625724899999,12.053,1625724899999,0,-2.24,-1,-1
77984,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bullish_divergence,2,2.66,1.2218,08/07/2021 06:15,1625724899999,1.1873,1625724899999,0,-2.66,-1,-1
142946,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bullish_divergence,2,2.38,1643.0,08/07/2021 06:15,1625724899999,1600.1,1625724899999,0,-2.38,-1,-1
182191,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bullish_divergence,2,1.29,2237.0,08/07/2021 06:15,1625724899999,2207.02,1625727599999,0,-1.29,-1,-1
186655,FILUSDT_15m_orders.xlsx,FILUSDT,15m,bullish_divergence,2,1.28,56.142,08/07/2021 06:15,1625724899999,55.01,1625730299999,0,-1.28,-1,-1
286850,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bullish_divergence,2,1.97,2745.6,08/07/2021 06:15,1625724899999,2683.5,1625724899999,0,-1.97,-1,-1
294200,NEARUSDT_15m_orders.xlsx,NEARUSDT,15m,bullish_divergence,2,2.26,2.1858,08/07/2021 06:15,1625724899999,2.1314,1625724899999,0,-2.26,-1,-1
321272,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bullish_divergence,2,1.94,0.7204,08/07/2021 06:15,1625724899999,0.7041,1625724899999,0,-1.94,-1,-1
335408,REEFUSDT_15m_orders.xlsx,REEFUSDT,15m,bullish_divergence,2,2.7,0.01543,08/07/2021 06:15,1625724899999,0.01494,1625730299999,0,-2.7,-1,-1
366256,SFPUSDT_15m_orders.xlsx,SFPUSDT,15m,bullish_divergence,2,2.74,0.7493,08/07/2021 06:15,1625724899999,0.728,1625724899999,0,-2.74,-1,-1
418402,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bullish_divergence,2,1.61,0.06279,08/07/2021 06:15,1625724899999,0.06085,1625730299999,0,-1.61,-1,-1
430774,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bullish_divergence,2,2.28,0.0802,08/07/2021 06:15,1625724899999,0.07818,1625724899999,0,-2.28,-1,-1
435566,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bullish_divergence,2,1.61,16.059,08/07/2021 06:15,1625724899999,15.778,1625724899999,0,-1.61,-1,-1
440273,XEMUSDT_15m_orders.xlsx,XEMUSDT,15m,bullish_divergence,2,2.7,0.1294,08/07/2021 06:15,1625724899999,0.1258,1625724899999,0,-2.7,-1,-1
68416,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bullish_divergence,2,1.74,0.5903,08/07/2021 06:30,1625725799999,0.5671,1625730299999,0,-1.74,-1,-1
123320,CRVUSDT_15m_orders.xlsx,CRVUSDT,15m,bullish_divergence,2,2.18,1.877,08/07/2021 06:30,1625725799999,1.835,1625729399999,0,-2.18,-1,-1
313315,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bullish_divergence,2,1.58,4.2903,08/07/2021 06:30,1625725799999,4.2223,1625727599999,0,-1.58,-1,-1
63821,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bullish_divergence,2,2.22,6.4016,08/07/2021 07:15,1625728499999,6.1031,1625730299999,0,-2.22,-1,-1
231562,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bullish_divergence,2,1.84,0.8592,08/07/2021 07:15,1625728499999,0.8259,1625730299999,0,-1.84,-1,-1
263868,LITUSDT_15m_orders.xlsx,LITUSDT,15m,bullish_divergence,2,2.75,2.651,08/07/2021 07:15,1625728499999,2.484,1625730299999,0,-2.75,-1,-1
291130,MTLUSDT_15m_orders.xlsx,MTLUSDT,15m,bullish_divergence,2,1.34,1.6773,08/07/2021 07:15,1625728499999,1.6448,1625729399999,0,-1.34,-1,-1
303122,NKNUSDT_15m_orders.xlsx,NKNUSDT,15m,bullish_divergence,2,3.36,0.2168,08/07/2021 07:15,1625728499999,0.20391,1625730299999,0,-3.36,-1,-1
313316,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bullish_divergence,2,1.12,4.2701,08/07/2021 07:15,1625728499999,4.219,1625729399999,0,-1.12,-1,-1
369651,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bullish_divergence,2,1.89,0.24179,08/07/2021 07:15,1625728499999,0.23079,1625730299999,0,-1.89,-1,-1
390480,STORJUSDT_15m_orders.xlsx,STORJUSDT,15m,bullish_divergence,2,2.39,0.9584,08/07/2021 07:15,1625728499999,0.9,1625730299999,0,-2.39,-1,-1
353627,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bullish_divergence,2,3.15,6.509,08/07/2021 08:45,1625733899999,6.65,1625735699999,1,2.0,-1,-1
119672,COTIUSDT_15m_orders.xlsx,COTIUSDT,15m,bullish_divergence,2,2.78,0.13273,08/07/2021 09:00,1625734799999,0.12713,1625742899999,0,-2.78,-1,-1
163746,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bullish_divergence,2,3.77,90.73,08/07/2021 09:00,1625734799999,86.26,1625742899999,0,-3.77,-1,-1
303123,NKNUSDT_15m_orders.xlsx,NKNUSDT,15m,bullish_divergence,2,3.63,0.21159,08/07/2021 09:00,1625734799999,0.216,1625757299999,1,2.0,-1,-1
349330,RSRUSDT_15m_orders.xlsx,RSRUSDT,15m,bullish_divergence,2,2.45,0.024569,08/07/2021 09:00,1625734799999,0.023778,1625742899999,0,-2.45,-1,-1
373664,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bullish_divergence,2,2.45,9.856,08/07/2021 09:00,1625734799999,9.531,1625742899999,0,-2.45,-1,-1
448625,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bullish_divergence,2,1.9,207.7,08/07/2021 09:00,1625734799999,202.88,1625742899999,0,-1.9,-1,-1
41204,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bullish_divergence,2,1.61,11.885,08/07/2021 09:15,1625735699999,11.68,1625742899999,0,-1.61,-1,-1
48606,AVAXUSDT_15m_orders.xlsx,AVAXUSDT,15m,bullish_divergence,2,1.66,12.022,08/07/2021 09:15,1625735699999,12.306,1625748299999,1,2.0,-1,-1
255280,LINAUSDT_15m_orders.xlsx,LINAUSDT,15m,bullish_divergence,2,3.96,0.03486,08/07/2021 09:15,1625735699999,0.03584,1625747399999,1,2.0,-1,-1
82189,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bullish_divergence,2,1.42,0.14901,08/07/2021 09:30,1625736599999,0.14514,1625742899999,0,-1.42,-1,-1
142947,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bullish_divergence,2,1.54,1580.9,08/07/2021 09:30,1625736599999,1550.5,1625742899999,0,-1.54,-1,-1
173610,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bullish_divergence,2,1.55,3.61,08/07/2021 09:30,1625736599999,3.518,1625785199999,0,-1.55,-1,-1
204244,GRTUSDT_15m_orders.xlsx,GRTUSDT,15m,bullish_divergence,2,1.49,0.64597,08/07/2021 09:30,1625736599999,0.63,1625742899999,0,-1.49,-1,-1
217516,HOTUSDT_15m_orders.xlsx,HOTUSDT,15m,bullish_divergence,2,2.02,0.005795,08/07/2021 09:30,1625736599999,0.005667,1625785199999,0,-2.02,-1,-1
357998,RVNUSDT_15m_orders.xlsx,RVNUSDT,15m,bullish_divergence,2,2.24,0.0499,08/07/2021 09:30,1625736599999,0.0484,1625783399999,0,-2.24,-1,-1
